timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status,acceleration_magnitude
66699,-1.76,1.49,9.96,0,10.223468100405068
66702,-1.73,1.48,9.94,0,10.197396726616063
66704,-1.76,1.5,9.94,0,10.205449524641233
66707,-1.67,1.46,9.91,0,10.155225255995063
66710,-1.64,1.39,9.99,0,10.218698547271076
66713,-1.56,1.43,9.94,0,10.162780131440412
66716,-1.46,1.52,9.86,0,10.082737723455867
66719,-1.37,1.51,9.82,0,10.029426703456185
66721,-1.15,1.48,9.74,0,9.918694470543995
66724,-1.05,1.48,9.72,0,9.887937095269164
66727,-0.94,1.48,9.61,0,9.768628358167794
66730,-0.9,1.4,9.57,0,9.713645041898536
66733,-0.57,1.24,9.46,0,9.557933877151484
66736,-0.48,1.19,9.44,0,9.526809539399851
66739,-0.36,1.1,9.39,0,9.461062308218883
66742,-0.26,0.99,9.4,0,9.455564499277662
66744,-0.19,0.96,9.33,0,9.381183294233196
66747,-0.03,1.08,9.23,0,9.293018885163207
66750,0.02,1.07,9.25,0,9.311702314829443
66753,0.08,1.05,9.27,0,9.329619499207885
66756,0.09,1.04,9.31,0,9.368340301248669
66759,0.17,1.12,9.32,0,9.38859414396
66761,0.22,1.15,9.35,0,9.42302499200761
66764,0.23,1.17,9.35,0,9.425725436272797
66767,0.23,1.23,9.37,0,9.45318464857214
66770,0.2,1.24,9.41,0,9.493455640597896
66773,0.18,1.24,9.47,0,9.552533695308277
66775,0.07,1.22,9.53,0,9.608027893381658
66778,0.08,1.23,9.56,0,9.639133778509354
66781,0.08,1.27,9.53,0,9.61458267425061
66784,-0.03,1.26,9.46,0,9.543589471472462
66787,-0.2,1.15,9.47,0,9.541666521106258
66790,-0.23,1.11,9.43,0,9.497889239194148
66793,-0.31,1.08,9.41,0,9.476845466715178
66795,-0.34,1.11,9.37,0,9.441641806380922
66798,-0.43,1.01,9.28,0,9.344699032071604
66801,-0.63,0.93,9.37,0,9.437091713022607
66804,-0.71,0.9,9.42,0,9.489494190946111
66807,-0.72,0.9,9.38,0,9.450544957831797
66809,-0.83,0.87,9.39,0,9.466673122063527
66812,-1.0,0.87,9.5,0,9.592022727245803
66815,-1.02,0.86,9.5,0,9.593226777263217
66818,-1.07,0.87,9.52,0,9.61936588346654
66821,-1.14,0.97,9.68,0,9.7950446655439
66824,-1.13,0.98,9.7,0,9.814647217297216
66827,-1.21,1.09,9.86,0,9.993587944277069
66830,-1.16,1.2,9.89,0,10.029840477295739
66832,-1.14,1.17,9.84,0,9.974672926968582
66835,-1.24,1.31,9.98,0,10.141701040752483
66838,-1.16,1.46,10.01,0,10.182205065701632
66841,-1.2,1.4,10.0,0,10.16857905510893
66844,-1.13,1.49,9.99,0,10.163518091684592
66847,-1.0,1.48,9.81,0,9.97128376890358
66850,-0.96,1.45,9.69,0,9.844805737037172
66852,-0.79,1.46,9.61,0,9.752322800235849
66855,-0.72,1.37,9.47,0,9.595634424049305
66858,-0.74,1.37,9.46,0,9.58728845920472
66861,-0.61,1.42,9.35,0,9.476866570760611
66864,-0.43,1.37,9.14,0,9.252102463764656
66867,-0.42,1.48,9.24,0,9.367198086941473
66869,-0.23,1.49,9.16,0,9.28324296784265
66872,-0.22,1.5,9.15,0,9.274745279521158
66875,-0.21,1.55,9.18,0,9.312303689206017
66878,-0.03,1.58,9.05,0,9.186936377269628
66881,-0.01,1.62,9.12,0,9.262769564228616
66884,-0.0,1.68,9.24,0,9.391485505499118
66887,0.1,1.7,9.23,0,9.385781800148564
66889,0.14,1.72,9.41,0,9.56692740643515
66892,0.21,1.72,9.36,0,9.51903881702349
66895,0.23,1.71,9.43,0,9.58654786667234
66898,0.19,1.77,9.55,0,9.714499472438094
66901,0.24,1.83,9.66,0,9.834739447489191
66903,0.26,1.85,9.8,0,9.976477334209706
66906,0.31,1.85,9.88,0,10.056490441500953
66909,0.36,1.82,9.88,0,10.052681234377227
66912,0.33,1.81,9.99,0,10.158006694228943
66915,0.28,1.84,10.13,0,10.29955824295392
66918,0.32,1.75,10.18,0,10.334277913816717
66920,0.23,1.83,10.31,0,10.473676527370893
66923,0.27,1.83,10.37,0,10.533693559241222
66926,0.28,1.82,10.43,0,10.591303035981927
66929,0.17,1.81,10.58,0,10.735054727387281
66932,0.15,1.73,10.58,0,10.721557722644597
66935,0.12,1.69,10.57,0,10.704924100618369
66938,0.06,1.61,10.55,0,10.672309965513557
66940,0.05,1.54,10.4,0,10.513519867294683
66943,-0.08,1.51,10.44,0,10.548938335207007
66946,-0.11,1.5,10.35,0,10.458709289391306
66949,-0.21,1.44,10.29,0,10.3923914475928
66952,-0.24,1.39,10.2,0,10.297072399473551
66955,-0.27,1.19,9.89,0,9.964993728046196
66958,-0.41,1.09,9.77,0,9.83916154964436
66960,-0.42,0.97,9.61,0,9.66795738509433
66963,-0.52,0.9,9.52,0,9.57657558838231
66966,-0.54,0.9,9.4,0,9.458414243413111
66969,-0.68,0.92,9.22,0,9.290705032450445
66972,-0.72,0.99,9.22,0,9.300908557770041
66975,-0.72,1.05,9.19,0,9.277769128405815
66978,-0.77,1.14,9.16,0,9.262726380499426
66980,-0.81,1.21,9.04,0,9.156516804986488
66983,-0.82,1.26,9.02,0,9.144419063013244
66986,-0.87,1.37,9.04,0,9.18451958460539
66989,-0.86,1.46,9.06,0,9.217092817152272
66992,-0.85,1.49,9.07,0,9.230790865359262
66995,-0.83,1.62,9.05,0,9.231240436691053
66998,-0.8,1.64,9.06,0,9.241926206154213
67000,-0.8,1.69,9.09,0,9.280312494738526
67003,-0.76,1.73,9.12,0,9.31369421872975
67006,-0.75,1.76,9.2,0,9.396813289621115
67009,-0.66,1.82,9.23,0,9.43084831815251
67012,-0.62,1.85,9.24,0,9.443754549965814
67015,-0.62,1.87,9.31,0,9.516165194026426
67017,-0.57,1.91,9.38,0,9.589442110988522
67020,-0.54,1.92,9.44,0,9.64839883089417
67023,-0.51,1.95,9.47,0,9.682122701143587
67026,-0.44,1.94,9.5,0,9.706039357018907
67029,-0.46,1.94,9.51,0,9.716753573081906
67032,-0.44,1.95,9.58,0,9.786342524150685
67035,-0.42,1.93,9.6,0,9.80108667444585
67037,-0.37,1.86,9.61,0,9.795335624673612
67040,-0.37,1.82,9.62,0,9.797637470329262
67043,-0.39,1.74,9.66,0,9.823202125580028
67046,-0.36,1.71,9.76,0,9.915205494592636
67049,-0.35,1.67,9.8,0,9.947431829371842
67052,-0.36,1.64,9.86,0,10.001939811856497
67054,-0.36,1.59,9.97,0,10.102405654100414
67057,-0.34,1.59,10.1,0,10.230039100609536
67060,-0.35,1.57,10.17,0,10.296421708535446
67063,-0.34,1.56,10.26,0,10.383486890250307
67066,-0.3,1.57,10.31,0,10.433168262804928
67069,-0.36,1.57,10.39,0,10.514114323137257
67072,-0.33,1.51,10.55,0,10.66262162884907
67074,-0.32,1.49,10.62,0,10.728788375208078
67077,-0.3,1.46,10.67,0,10.773601997475124
67080,-0.25,1.39,10.69,0,10.782889223209148
67083,-0.24,1.32,10.63,0,10.714331523711595
67086,-0.17,1.2,10.59,0,10.659127544034737
67089,-0.11,1.17,10.5,0,10.565557249856726
67092,-0.08,1.12,10.45,0,10.510152234863204
67094,-0.06,1.1,10.37,0,10.428350780444623
67097,0.06,1.09,10.2,0,10.258250338142465
67100,0.1,1.1,10.15,0,10.209921645144982
67103,0.14,1.13,10.05,0,10.11429681193903
67106,0.19,1.16,9.95,0,10.01919158415488
67109,0.22,1.17,9.73,0,9.802560889889948
67111,0.26,1.18,9.65,0,9.725353464013532
67114,0.26,1.22,9.52,0,9.601374901544048
67117,0.3,1.2,9.38,0,9.461204997250615
67120,0.28,1.13,9.3,0,9.372582354932925
67123,0.31,1.1,9.21,0,9.280635754084955
67126,0.33,1.1,9.16,0,9.231711650609546
67128,0.29,1.07,9.1,0,9.167278767442387
67131,0.27,1.07,9.12,0,9.186522737140534
67134,0.25,1.1,9.11,0,9.179575153567837
67137,0.16,1.1,9.18,0,9.247053584791212
67140,0.09,1.12,9.24,0,9.308066394262559
67143,0.02,1.12,9.28,0,9.347363264578947
67145,-0.07,1.11,9.34,0,9.405987454807708
67148,-0.12,1.09,9.38,0,9.443881617216514
67151,-0.32,1.08,9.54,0,9.606268786578896
67154,-0.38,1.07,9.65,0,9.71657347010766
67157,-0.49,1.09,9.7,0,9.773341291492894
67160,-0.61,1.08,9.79,0,9.86826225837153
67162,-0.68,1.11,9.93,0,10.01495881169763
67165,-0.86,1.1,9.96,0,10.057395289039803
67168,-0.91,1.09,10.0,0,10.100306926029525
67171,-1.0,1.08,9.99,0,10.097846305029602
67174,-1.06,1.06,9.99,0,10.101846365887774
67177,-1.23,1.07,9.98,0,10.112279663854238
67180,-1.24,1.08,9.97,0,10.104696927666856
67183,-1.29,1.05,9.95,0,10.088067208340753
67185,-1.31,1.05,9.88,0,10.021626614477313
67188,-1.34,1.01,9.73,0,9.87363155075173
67191,-1.35,0.97,9.66,0,9.801989593954893
67194,-1.33,0.93,9.6,0,9.736210761892945
67197,-1.3,0.89,9.52,0,9.649481851374198
67200,-1.29,0.87,9.46,0,9.587105924104522
67202,-1.15,0.79,9.32,0,9.42385271531766
67205,-1.09,0.76,9.26,0,9.354854354825626
67208,-1.0,0.76,9.22,0,9.305159858916987
67211,-0.9,0.8,9.22,0,9.298300920060612
67214,-0.83,0.89,9.34,0,9.418948985953794
67217,-0.64,1.13,9.37,0,9.45956658626599
67220,-0.54,1.24,9.42,0,9.516596030093954
67223,-0.44,1.35,9.47,0,9.575855053205432
67225,-0.37,1.43,9.51,0,9.624027223569144
67228,-0.21,1.5,9.54,0,9.659487564048105
67231,-0.09,1.55,9.53,0,9.655646016709602
67234,-0.0,1.58,9.52,0,9.650222795355555
67237,0.07,1.6,9.5,0,9.634048993024688
67240,0.13,1.5,9.44,0,9.559314829003174
67242,0.26,1.46,9.44,0,9.5557731241381
67245,0.32,1.41,9.43,0,9.540199159346727
67248,0.35,1.37,9.41,0,9.515645012294227
67251,0.41,1.34,9.39,0,9.4939875710894
67254,0.46,1.29,9.35,0,9.449772484033677
67257,0.45,1.28,9.38,0,9.477621009514994
67259,0.43,1.25,9.39,0,9.482589308833322
67262,0.42,1.27,9.39,0,9.484798363697566
67265,0.38,1.25,9.51,0,9.599322892787804
67268,0.33,1.26,9.54,0,9.628504556783467
67271,0.28,1.27,9.59,0,9.67777867074878
67274,0.2,1.24,9.67,0,9.751230691558886
67277,0.13,1.23,9.73,0,9.808297507722735
67279,0.01,1.17,9.86,0,9.929179220862114
67282,-0.08,1.13,9.97,0,10.03415168312698
67285,-0.13,1.12,10.0,0,10.063364248599967
67288,-0.21,1.11,10.08,0,10.14310603316361
67291,-0.31,1.08,10.24,0,10.301461061422307
67294,-0.4,1.06,10.27,0,10.332303712144741
67296,-0.49,1.07,10.34,0,10.406757420061256
67299,-0.55,1.04,10.37,0,10.436522409308571
67302,-0.55,1.04,10.42,0,10.486205224007396
67305,-0.63,1.03,10.49,0,10.559256602621229
67308,-0.7,1.05,10.5,0,10.57556145081669
67311,-0.74,1.05,10.51,0,10.588210424807395
67314,-0.73,1.06,10.49,0,10.568661220798026
67317,-0.73,1.11,10.43,0,10.514271253872044
67320,-0.73,1.14,10.39,0,10.47781465764689
67323,-0.74,1.2,10.33,0,10.425761363085192
67325,-0.7,1.23,10.28,0,10.37696005581596
67328,-0.69,1.29,10.15,0,10.254886640036544
67331,-0.59,1.37,10.08,0,10.189769379137097
67334,-0.55,1.41,10.0,0,10.113881549632662
67337,-0.53,1.42,9.97,0,10.08455254337048
67340,-0.5,1.47,9.9,0,10.021022901879828
67342,-0.46,1.5,9.77,0,9.89517559217622
67345,-0.44,1.46,9.74,0,9.858640879959063
67348,-0.43,1.46,9.69,0,9.808802169480227
67351,-0.39,1.42,9.63,0,9.741940258490606
67354,-0.37,1.37,9.56,0,9.66475038477456
67357,-0.35,1.28,9.51,0,9.602135179219255
67359,-0.36,1.26,9.51,0,9.599859373970016
67362,-0.35,1.24,9.52,0,9.606794470581745
67365,-0.37,1.23,9.54,0,9.626079160281199
67368,-0.38,1.25,9.62,0,9.708310872649268
67371,-0.41,1.26,9.65,0,9.740544132644747
67374,-0.38,1.27,9.72,0,9.809979612618978
67377,-0.41,1.3,9.75,0,9.844826052297725
67380,-0.43,1.34,9.9,0,9.999524988718214
67383,-0.45,1.35,9.97,0,10.071042647114549
67385,-0.46,1.38,10.02,0,10.125038271532606
67388,-0.5,1.34,10.06,0,10.16116135094803
67391,-0.5,1.31,10.08,0,10.177057531526488
67394,-0.49,1.28,10.13,0,10.22229915429988
67397,-0.44,1.24,10.11,0,10.19525870196534
67400,-0.43,1.21,10.09,0,10.171386336188396
67402,-0.42,1.16,10.09,0,10.165141415641989
67405,-0.39,1.13,10.02,0,10.091055445294113
67408,-0.38,1.06,9.96,0,10.0234524990145
67411,-0.35,1.03,9.91,0,9.96952857461174
67414,-0.32,0.99,9.84,0,9.894852196975961
67417,-0.27,0.96,9.72,0,9.771023487844046
67420,-0.2,0.87,9.63,0,9.67128740137527
67422,-0.2,0.87,9.6,0,9.641415871125982
67425,-0.18,0.85,9.58,0,9.619319102722397
67428,-0.16,0.87,9.56,0,9.600838505047358
67431,-0.14,0.86,9.57,0,9.609583757895031
67434,-0.12,0.9,9.59,0,9.632886379481489
67436,-0.09,0.95,9.58,0,9.627408789492632
67439,-0.09,0.97,9.61,0,9.659249453244284
67442,-0.08,1.03,9.67,0,9.72502956293707
67445,-0.06,1.09,9.73,0,9.791046930742391
67448,-0.08,1.13,9.79,0,9.85532343457078
67451,-0.08,1.16,9.84,0,9.908461030856406
67453,-0.07,1.2,9.83,0,9.903221698013228
67456,-0.05,1.25,9.88,0,9.958885479811483
67459,-0.13,1.31,10.03,0,10.116021945409173
67462,-0.11,1.35,10.06,0,10.150773369551702
67465,-0.16,1.37,10.11,0,10.203656207458188
67468,-0.18,1.39,10.15,0,10.246316411276787
67471,-0.19,1.42,10.27,0,10.369445501086352
67474,-0.21,1.44,10.26,0,10.362687875257075
67477,-0.24,1.43,10.29,0,10.391660117613547
67480,-0.25,1.45,10.3,0,10.404566305233487
67483,-0.27,1.43,10.32,0,10.42210151552939
67486,-0.32,1.47,10.36,0,10.468662760830535
67489,-0.29,1.48,10.38,0,10.48898946514868
67491,-0.32,1.46,10.42,0,10.526651889371092
67494,-0.37,1.46,10.38,0,10.488703447042443
67497,-0.34,1.47,10.32,0,10.429712364202572
67500,-0.4,1.49,10.29,0,10.40500840941515
67503,-0.36,1.49,10.3,0,10.413438433101721
67506,-0.38,1.53,10.24,0,10.360641872007738
67509,-0.32,1.56,10.22,0,10.343326350840913
67511,-0.34,1.56,10.14,0,10.264930589146719
67514,-0.34,1.61,10.09,0,10.22329692418253
67517,-0.34,1.59,10.01,0,10.141193223679352
67520,-0.32,1.54,9.97,0,10.093309665317914
67523,-0.32,1.53,9.91,0,10.032517131806951
67526,-0.34,1.5,9.9,0,10.018762398619902
67529,-0.36,1.48,9.85,0,9.967070783334488
67531,-0.4,1.46,9.86,0,9.975530061104521
67534,-0.37,1.41,9.85,0,9.957283766168361
67537,-0.38,1.41,9.86,0,9.96755235752489
67540,-0.47,1.47,9.9,0,10.019570849093288
67543,-0.47,1.52,9.91,0,10.036901912442904
67545,-0.46,1.51,10.02,0,10.143574320721468
67548,-0.56,1.55,10.06,0,10.19410123551851
67551,-0.55,1.58,10.12,0,10.257353459835533
67554,-0.6,1.62,10.15,0,10.295965229156517
67557,-0.6,1.58,10.16,0,10.299611643164027
67560,-0.68,1.42,10.09,0,10.21209576923366
67563,-0.72,1.38,10.1,0,10.219236762107041
67566,-0.74,1.35,10.08,0,10.196886779797058
67568,-0.76,1.34,10.12,0,10.23658146062444
67571,-0.77,1.42,10.27,0,10.396258942523508
67574,-0.8,1.46,10.34,0,10.473165710519432
67577,-0.78,1.46,10.31,0,10.442035242231277
67580,-0.74,1.44,10.24,0,10.36719827147142
67583,-0.76,1.38,10.05,0,10.172733162724755
67585,-0.72,1.22,9.95,0,10.050338302763743
67588,-0.67,1.18,9.87,0,9.962840960288386
67591,-0.65,1.19,9.86,0,9.952798601398502
67594,-0.62,1.18,9.78,0,9.870420457103132
67597,-0.63,1.2,9.74,0,9.83384461947615
67600,-0.47,1.29,9.67,0,9.766980085983588
67602,-0.38,1.32,9.58,0,9.677974994801339
67605,-0.36,1.23,9.52,0,9.60587840855796
67608,-0.31,1.2,9.4,0,9.481355388339793
67611,-0.2,1.08,9.18,0,9.245474568674124
67614,-0.18,1.07,9.08,0,9.144599499157959
67617,-0.14,1.09,9.09,0,9.15618916362042
67620,-0.09,1.15,9.16,0,9.232345314165844
67622,-0.05,1.31,9.36,0,9.451359690541885
67625,0.0,1.56,9.34,0,9.46938223961838
67628,0.05,1.49,9.25,0,9.369370309684637
67631,0.06,1.42,9.15,0,9.25972461793546
67634,0.12,1.31,9.08,0,9.174797000479085
67636,0.08,1.2,9.06,0,9.139474820797965
67639,0.13,1.15,9.04,0,9.113780774190259
67642,0.1,1.13,9.1,0,9.170436194641997
67645,0.1,1.07,9.15,0,9.212893139508349
67648,0.15,1.04,9.15,0,9.21013572104125
67651,0.14,0.98,9.18,0,9.23322262268164
67653,0.1,0.96,9.22,0,9.270382947861432
67656,0.15,0.94,9.27,0,9.318744550635563
67659,0.16,0.94,9.34,0,9.38854621333889
67662,0.15,0.91,9.41,0,9.45508857705733
67665,0.18,0.85,9.41,0,9.450026454989425
67668,0.17,0.77,9.42,0,9.452946630548594
67671,0.17,0.74,9.43,0,9.460517956222057
67673,0.18,0.72,9.46,0,9.489067393585104
67676,0.2,0.7,9.58,0,9.60762197424524
67679,0.12,0.72,9.65,0,9.677566842962129
67682,0.12,0.74,9.66,0,9.689045360612159
67685,0.16,0.71,9.68,0,9.707321978795182
67687,0.12,0.68,9.7,0,9.724546261908571
67690,0.01,0.69,9.75,0,9.774390006542609
67693,0.06,0.65,9.73,0,9.751871615233663
67696,-0.0,0.62,9.73,0,9.74973332968651
67699,-0.04,0.58,9.71,0,9.727389166677769
67702,-0.03,0.53,9.68,0,9.694544857805342
67705,-0.11,0.47,9.69,0,9.70201525457469
67707,-0.12,0.46,9.68,0,9.691666523359128
67710,-0.14,0.48,9.68,0,9.692904621422826
67713,-0.19,0.51,9.68,0,9.69528751507659
67716,-0.22,0.53,9.69,0,9.7069768723326
67719,-0.3,0.55,9.69,0,9.710231717111595
67722,-0.32,0.55,9.67,0,9.69091326965627
67724,-0.39,0.55,9.65,0,9.67352572746876
67727,-0.45,0.59,9.69,0,9.718369204758584
67730,-0.55,0.63,9.69,0,9.726021797220074
67733,-0.58,0.67,9.69,0,9.730436783618709
67736,-0.62,0.72,9.68,0,9.726520446696238
67739,-0.7,0.78,9.75,0,9.806166427304811
67741,-0.74,0.84,9.84,0,9.903474137897266
67744,-0.79,0.97,9.88,0,9.958885479811483
67747,-0.85,1.04,9.9,0,9.990700676128778
67750,-0.9,1.09,9.9,0,10.000404991799082
67753,-0.96,1.1,9.91,0,10.01697059993689
67756,-0.96,1.09,9.87,0,9.976301920050334
67759,-0.95,1.12,9.83,0,9.939104587436436
67762,-0.94,1.12,9.72,0,9.829364170687747
67764,-0.92,1.09,9.69,0,9.79441677691939
67767,-0.87,1.1,9.59,0,9.692007016093209
67770,-0.82,1.06,9.54,0,9.63367012098712
67773,-0.72,1.06,9.47,0,9.556301585864691
67776,-0.65,1.07,9.43,0,9.51274408359649
67779,-0.6,1.07,9.43,0,9.509458449354517
67781,-0.35,1.09,9.39,0,9.459529586612646
67784,-0.25,1.13,9.43,0,9.500752601767925
67787,-0.18,1.14,9.48,0,9.549994764396471
67790,-0.1,1.17,9.54,0,9.611997711194068
67793,-0.02,1.18,9.63,0,9.70204617593629
67796,0.16,1.17,9.67,0,9.741837608993489
67798,0.24,1.19,9.72,0,9.795514279505696
67801,0.33,1.13,9.78,0,9.850593890725573
67804,0.36,1.11,9.83,0,9.899020153530348
67807,0.49,1.08,9.95,0,10.020429132527209
67810,0.55,1.11,10.01,0,10.086362079560697
67813,0.58,1.1,10.1,0,10.176266505944113
67816,0.59,1.13,10.16,0,10.239658197420459
67819,0.59,1.13,10.24,0,10.319040653083988
67821,0.62,1.12,10.29,0,10.369324953920577
67824,0.6,1.11,10.28,0,10.357147290639444
67827,0.6,1.08,10.3,0,10.373832464427021
67830,0.58,1.06,10.32,0,10.390495657089705
67833,0.55,0.95,10.21,0,10.268841219923504
67836,0.48,0.85,10.17,0,10.216741163404308
67838,0.46,0.77,10.09,0,10.129787756907842
67841,0.41,0.68,10.01,0,10.041444119248983
67844,0.33,0.56,9.95,0,9.97120855262791
67847,0.18,0.46,9.86,0,9.872365471354875
67850,0.1,0.43,9.82,0,9.829918616143269
67853,0.06,0.44,9.79,0,9.800066326306164
67856,-0.04,0.47,9.76,0,9.771391917224484
67859,-0.24,0.55,9.77,0,9.788411515664837
67861,-0.31,0.6,9.77,0,9.793314045817176
67864,-0.34,0.65,9.79,0,9.81744365912023
67867,-0.47,0.75,9.84,0,9.879726716868236
67870,-0.57,0.84,9.85,0,9.902171479024185
67873,-0.63,0.96,9.86,0,9.926635885333964
67876,-0.71,1.03,9.86,0,9.939044219642048
67878,-0.79,1.08,9.88,0,9.970200599787349
67881,-0.81,1.16,9.82,0,9.921396071118217
67884,-0.83,1.22,9.73,0,9.841249920614759
67887,-0.91,1.25,9.71,0,9.832329327275406
67890,-0.91,1.29,9.69,0,9.817754325710132
67893,-0.94,1.3,9.67,0,9.802168127511383
67895,-0.98,1.33,9.66,0,9.800249996811306
67898,-1.02,1.4,9.63,0,9.78454393418518
67901,-0.98,1.42,9.62,0,9.773494769016862
67904,-0.99,1.46,9.6,0,9.760722309337563
67907,-0.96,1.49,9.6,0,9.762258959892428
67910,-0.91,1.54,9.59,0,9.755398505443024
67913,-0.84,1.61,9.58,0,9.750594853648673
67915,-0.75,1.56,9.57,0,9.725276345688075
67918,-0.68,1.56,9.56,0,9.710283209052145
67921,-0.62,1.55,9.58,0,9.724366303261103
67924,-0.43,1.51,9.6,0,9.72753822917186
67927,-0.33,1.5,9.62,0,9.741832476490242
67930,-0.25,1.48,9.65,0,9.766032971478234
67932,-0.11,1.47,9.67,0,9.781712529000226
67935,-0.03,1.46,9.74,0,9.848862878525622
67938,0.15,1.42,9.8,0,9.903479186629314
67941,0.26,1.42,9.81,0,9.91564924752787
67944,0.34,1.4,9.85,0,9.954802860930998
67947,0.42,1.39,9.9,0,10.005923245757986
67949,0.5,1.34,9.96,0,10.062166764668534
67952,0.64,1.28,10.0,0,10.101881012959913
67955,0.67,1.24,10.04,0,10.138446626579437
67958,0.75,1.2,10.05,0,10.149137894422363
67961,0.82,1.14,10.06,0,10.157539072039054
67964,0.86,0.99,10.05,0,10.13519610071754
67967,0.89,0.9,10.02,0,10.099628706046575
67969,0.87,0.85,10.01,0,10.083625340124453
67972,0.85,0.79,9.99,0,10.057171570575894
67975,0.83,0.74,9.93,0,9.99206685325914
67978,0.79,0.68,9.9,0,9.954722497387861
67981,0.74,0.66,9.88,0,9.929632420185554
67983,0.68,0.63,9.87,0,9.91343532787701
67986,0.6,0.62,9.85,0,9.887714599441066
67989,0.54,0.65,9.83,0,9.866255622068588
67992,0.38,0.68,9.83,0,9.860816396221969
67995,0.27,0.7,9.85,0,9.878532279645595
67998,0.15,0.79,9.83,0,9.862834278238685
68001,0.09,0.81,9.86,0,9.893624209560416
68003,-0.11,0.87,9.91,0,9.948723536213075
68006,-0.18,0.9,9.92,0,9.962369196130005
68009,-0.27,0.92,9.92,0,9.966227972507955
68012,-0.33,0.98,9.95,0,10.003589355826236
68015,-0.41,1.0,9.92,0,9.978702320442272
68018,-0.53,1.0,9.89,0,9.95454669987539
68020,-0.6,1.04,9.86,0,9.932834439373284
68023,-0.63,1.07,9.85,0,9.927955479352232
68026,-0.64,1.11,9.85,0,9.932985452521311
68029,-0.71,1.17,9.86,0,9.954526608533426
68032,-0.73,1.24,9.87,0,9.974337070702994
68035,-0.72,1.28,9.88,0,9.988553448823309
68037,-0.73,1.35,9.93,0,10.047900278167573
68040,-0.75,1.39,9.96,0,10.08445338131919
68043,-0.73,1.43,9.96,0,10.08857769955706
68046,-0.7,1.42,9.99,0,10.11466756744877
68049,-0.7,1.43,9.99,0,10.116076314461056
68052,-0.68,1.4,9.99,0,10.110514329152597
68054,-0.63,1.36,10.02,0,10.131480642038458
68057,-0.55,1.35,10.05,0,10.15517109653993
68060,-0.48,1.39,10.12,0,10.226284760361407
68063,-0.46,1.42,10.2,0,10.308637155317864
68066,-0.45,1.47,10.28,0,10.39431575429571
68069,-0.33,1.53,10.28,0,10.398471041456046
68072,-0.28,1.54,10.26,0,10.378708975590365
68074,-0.22,1.48,10.26,0,10.368529307476543
68077,-0.19,1.46,10.2,0,10.30571200839612
68080,-0.16,1.41,10.12,0,10.219006801054592
68083,-0.06,1.31,10.1,0,10.184777857174893
68086,-0.02,1.33,10.1,0,10.187212572632417
68089,0.03,1.35,10.11,0,10.199779409379401
68091,0.08,1.33,10.14,0,10.227164807511416
68094,0.16,1.42,10.2,0,10.299611643164027
68097,0.18,1.41,10.22,0,10.318376810332136
68100,0.21,1.41,10.21,0,10.309039722495982
68103,0.21,1.42,10.23,0,10.330217809901203
68106,0.27,1.35,10.25,0,10.342045252269978
68109,0.32,1.3,10.27,0,10.356896253221812
68112,0.31,1.21,10.29,0,10.365534236111518
68114,0.36,1.18,10.27,0,10.343833912046346
68117,0.34,1.12,10.25,0,10.316612816229947
68120,0.29,1.07,10.23,0,10.2898930995419
68123,0.25,1.11,10.21,0,10.273203005878937
68126,0.22,1.08,10.22,0,10.279260673803345
68129,0.2,1.06,10.19,0,10.246936127448048
68132,0.12,1.02,10.11,0,10.162032277059545
68134,0.07,0.96,10.07,0,10.115898378295425
68137,0.0,0.94,10.02,0,10.063995230523512
68140,-0.02,0.95,9.92,0,9.965405159851755
68143,-0.08,0.9,9.85,0,9.891354811146954
68146,-0.1,0.79,9.7,0,9.732630682400314
68149,-0.09,0.74,9.58,0,9.608959360929777
68152,-0.14,0.71,9.52,0,9.547465632302638
68154,-0.2,0.7,9.5,0,9.527853903162034
68157,-0.18,0.69,9.4,0,9.427009069689072
68160,-0.25,0.89,9.53,0,9.574732372238923
68163,-0.32,0.98,9.56,0,9.615425107607047
68166,-0.4,1.1,9.62,0,9.690944226441507
68169,-0.31,1.09,9.49,0,9.557421200302935
68171,-0.41,1.18,9.55,0,9.631355044852205
68174,-0.46,1.26,9.67,0,9.762586747373874
68177,-0.42,1.31,9.62,0,9.717864991859065
68180,-0.39,1.29,9.62,0,9.713938439170796
68183,-0.37,1.23,9.81,0,9.89373033794635
68186,-0.45,1.22,9.83,0,9.915634119913864
68188,-0.42,1.26,9.86,0,9.94905020592418
68191,-0.45,1.32,9.98,0,10.076968790266248
68194,-0.44,1.34,10.09,0,10.188095994836326
68197,-0.42,1.42,10.31,0,10.415800497321365
68200,-0.41,1.44,10.42,0,10.527017621339864
68203,-0.4,1.46,10.52,0,10.628358292793859
68206,-0.4,1.48,10.61,0,10.72019122963765
68208,-0.4,1.52,10.7,0,10.814823160828844
68211,-0.43,1.54,10.84,0,10.957285247724457
68214,-0.4,1.52,10.86,0,10.97314904665019
68217,-0.42,1.52,10.92,0,11.033276938425864
68220,-0.39,1.46,10.87,0,10.974543270678739
68222,-0.38,1.39,10.83,0,10.92544735926177
68225,-0.32,1.22,10.76,0,10.83366973836659
68228,-0.34,1.12,10.72,0,10.783709936751825
68231,-0.34,1.06,10.69,0,10.74780442695158
68234,-0.32,1.07,10.66,0,10.718344088524121
68236,-0.31,1.07,10.56,0,10.618596894128716
68239,-0.14,1.05,10.42,0,10.473705170568818
