timestamp,acceleration_x,acceleration_y,acceleration_z,solenoid_status
225420,-0.24,4.16,9.17,1
225423,-0.17,4.16,9.18,1
225425,-0.10,4.13,9.16,1
225428,-0.08,4.14,9.16,1
225431,-0.09,4.16,9.23,1
225434,-0.11,4.16,9.21,1
225437,-0.04,4.12,9.22,1
225439,-0.01,4.13,9.22,1
225442,-0.01,4.12,9.23,1
225445,0.03,4.12,9.22,1
225448,0.12,4.13,9.16,1
225451,0.12,4.16,9.15,1
225454,0.11,4.21,9.15,1
225457,0.10,4.21,9.09,1
225460,0.07,4.21,9.08,1
225462,0.06,4.19,9.04,1
225465,0.02,4.22,9.02,1
225468,-0.02,4.21,8.99,1
225471,-0.09,4.23,8.92,1
225474,-0.12,4.21,8.88,1
225477,-0.19,4.23,8.85,1
225479,-0.17,4.23,8.80,1
225482,-0.22,4.24,8.78,1
225485,-0.31,4.23,8.77,1
225488,-0.30,4.16,8.74,1
225491,-0.28,4.14,8.73,1
225494,-0.31,4.11,8.73,1
225496,-0.34,4.07,8.80,1
225499,-0.40,4.02,8.82,1
225502,-0.34,3.97,8.80,1
225505,-0.30,3.93,8.78,1
225508,-0.32,3.90,8.79,1
225511,-0.40,3.91,8.89,1
225514,-0.40,3.87,8.90,1
225516,-0.37,3.83,8.93,1
225519,-0.35,3.83,8.94,1
225522,-0.38,3.84,8.96,1
225525,-0.37,3.86,8.96,1
225528,-0.35,3.85,8.94,1
225530,-0.29,3.82,8.94,1
225533,-0.31,3.86,8.92,1
225536,-0.28,3.85,8.89,1
225539,-0.35,3.78,8.85,1
225542,-0.35,3.73,8.87,1
225545,-0.36,3.67,8.85,1
225547,-0.33,3.63,8.82,1
225550,-0.33,3.64,8.83,1
225553,-0.36,3.71,8.85,1
225556,-0.37,3.74,8.85,1
225559,-0.37,3.80,8.88,1
225562,-0.33,3.93,8.91,1
225565,-0.31,4.07,8.96,1
225568,-0.28,4.16,8.99,1
225570,-0.26,4.21,9.00,1
225573,-0.28,4.25,9.00,1
225576,-0.27,4.31,9.03,1
225579,-0.23,4.38,9.04,1
225582,-0.23,4.45,9.08,1
225585,-0.19,4.52,9.07,1
225587,-0.10,4.55,9.06,1
225590,0.04,4.61,9.03,1
225593,0.06,4.60,9.07,1
225596,0.11,4.58,9.09,1
225599,0.15,4.62,9.13,1
225602,0.18,4.58,9.15,1
225604,0.22,4.48,9.19,1
225607,0.24,4.45,9.21,1
225610,0.25,4.42,9.22,1
225613,0.28,4.34,9.21,1
225616,0.30,4.23,9.14,1
225619,0.23,4.16,9.10,1
225621,0.19,4.12,9.08,1
225624,0.13,4.03,9.06,1
225627,0.07,3.97,8.98,1
225630,0.05,3.89,8.87,1
225633,-0.04,3.91,8.86,1
225635,-0.07,3.95,8.82,1
225638,-0.11,3.97,8.80,1
225641,-0.13,3.99,8.77,1
225644,-0.18,4.04,8.79,1
225647,-0.28,4.05,8.82,1
225650,-0.32,4.05,8.87,1
225653,-0.29,4.02,8.86,1
225656,-0.27,4.00,8.88,1
225658,-0.30,4.05,8.92,1
225661,-0.27,4.10,8.93,1
225664,-0.22,4.14,8.93,1
225667,-0.19,4.24,8.95,1
225670,-0.11,4.30,8.95,1
225673,-0.08,4.33,8.95,1
225675,-0.08,4.39,9.00,1
225678,-0.06,4.45,9.02,1
225681,-0.03,4.47,9.02,1
225684,-0.02,4.42,9.00,1
225687,0.01,4.37,8.98,1
225690,-0.02,4.30,8.94,1
225692,-0.05,4.24,8.84,1
225695,-0.08,4.13,8.76,1
225698,-0.13,4.07,8.69,1
225701,-0.15,4.02,8.60,1
225704,-0.15,4.00,8.53,1
225707,-0.18,3.93,8.44,1
225710,-0.21,3.91,8.40,1
225713,-0.22,3.88,8.40,1
225715,-0.25,3.86,8.41,1
225718,-0.26,3.81,8.46,1
225721,-0.24,3.81,8.50,1
225724,-0.24,3.84,8.54,1
225727,-0.22,3.87,8.56,1
225730,-0.20,3.95,8.58,1
225732,-0.13,4.07,8.65,1
225735,-0.07,4.14,8.66,1
225738,-0.01,4.21,8.70,1
225741,0.02,4.34,8.72,1
225744,0.07,4.43,8.72,1
225747,0.14,4.57,8.75,1
225750,0.17,4.59,8.77,1
225752,0.18,4.61,8.81,1
225755,0.22,4.61,8.81,1
225758,0.28,4.59,8.84,1
225761,0.34,4.53,8.82,1
225764,0.32,4.49,8.81,1
225767,0.34,4.40,8.79,1
225770,0.36,4.37,8.78,1
225772,0.37,4.28,8.74,1
225775,0.37,4.21,8.71,1
225778,0.37,4.18,8.68,1
225781,0.39,4.14,8.65,1
225784,0.34,4.14,8.58,1
225786,0.35,4.07,8.55,1
225789,0.33,4.06,8.53,1
225792,0.35,4.07,8.49,1
225795,0.32,4.05,8.49,1
225798,0.29,4.05,8.48,1
225800,0.25,4.06,8.52,1
225803,0.24,4.05,8.51,1
225806,0.19,4.12,8.59,1
225809,0.16,4.17,8.63,1
225812,0.22,4.27,8.73,1
225814,0.15,4.43,8.80,1
225817,0.12,4.50,8.85,1
225820,0.08,4.51,8.94,1
225823,0.11,4.52,8.94,1
225825,0.09,4.54,8.94,1
225828,0.04,4.63,9.00,1
225831,0.01,4.66,9.01,1
225834,0.02,4.63,9.00,1
225836,0.04,4.65,8.97,1
225839,-0.01,4.67,8.94,1
225842,-0.04,4.57,8.87,1
225845,-0.08,4.52,8.83,1
225848,-0.12,4.37,8.78,1
225851,-0.15,4.25,8.75,1
225854,-0.23,4.07,8.64,1
225857,-0.17,4.04,8.56,1
225860,-0.12,4.02,8.50,1
225863,-0.14,4.05,8.49,1
225866,-0.20,4.28,8.48,1
225869,-0.20,4.36,8.51,1
225871,-0.21,4.48,8.55,1
225874,-0.18,4.69,8.61,1
225877,-0.19,4.85,8.77,1
225880,-0.23,5.17,8.88,1
225883,-0.25,5.27,8.98,1
225886,-0.26,5.35,9.07,1
225888,-0.30,5.42,9.18,1
225891,-0.32,5.41,9.29,1
225894,-0.40,5.31,9.29,1
225897,-0.39,5.20,9.27,1
225900,-0.37,4.99,9.21,1
225903,-0.33,4.82,9.00,1
225905,-0.26,4.54,8.88,1
225908,-0.19,4.46,8.74,1
225911,-0.13,4.35,8.62,1
225914,-0.07,4.26,8.48,1
225917,-0.03,4.20,8.35,1
225920,0.07,4.05,8.30,1
225922,0.11,4.00,8.27,1
225925,0.15,3.97,8.27,1
225928,0.18,3.97,8.28,1
225931,0.22,3.97,8.39,1
225934,0.26,4.04,8.45,1
225936,0.30,4.11,8.48,1
225939,0.33,4.22,8.55,1
225942,0.34,4.36,8.60,1
225945,0.33,4.61,8.69,1
225948,0.34,4.71,8.75,1
225951,0.32,4.81,8.81,1
225954,0.32,4.94,8.87,1
225957,0.29,5.19,8.93,1
225959,0.20,5.27,8.95,1
225962,0.16,5.35,8.95,1
225965,0.12,5.41,8.97,1
225968,0.04,5.43,8.98,1
225971,-0.08,5.42,8.94,1
225973,-0.15,5.43,8.93,1
225976,-0.21,5.38,8.93,1
225979,-0.26,5.36,8.85,1
225982,-0.28,5.28,8.85,1
225985,-0.37,5.12,8.73,1
225988,-0.41,5.00,8.69,1
225991,-0.47,4.88,8.61,1
225994,-0.45,4.71,8.58,1
225996,-0.47,4.38,8.40,1
225999,-0.44,4.16,8.31,1
226002,-0.40,3.98,8.25,1
226005,-0.36,3.82,8.16,1
226008,-0.33,3.68,7.98,1
226011,-0.24,3.53,7.94,1
226013,-0.20,3.53,7.92,1
226016,-0.15,3.60,7.92,1
226019,-0.12,3.71,7.95,1
226022,-0.06,3.97,8.09,1
226025,-0.03,4.14,8.18,1
226028,-0.01,4.31,8.30,1
226030,0.01,4.49,8.38,1
226033,-0.00,4.66,8.47,1
226036,-0.03,4.93,8.66,1
226039,-0.03,5.05,8.73,1
226042,-0.04,5.20,8.79,1
226045,-0.03,5.27,8.83,1
226047,-0.03,5.32,8.88,1
226050,-0.09,5.43,8.88,1
226053,-0.12,5.42,8.84,1
226056,-0.15,5.44,8.82,1
226059,-0.15,5.41,8.78,1
226062,-0.15,5.35,8.66,1
226065,-0.17,5.33,8.60,1
226067,-0.19,5.33,8.57,1
226070,-0.21,5.33,8.54,1
226073,-0.22,5.35,8.49,1
226076,-0.25,5.21,8.40,1
226079,-0.29,5.05,8.36,1
226082,-0.32,4.85,8.31,1
226084,-0.33,4.59,8.19,1
226087,-0.34,4.29,8.00,1
226090,-0.29,3.71,7.94,1
226093,-0.28,3.60,7.90,1
226096,-0.28,3.56,7.89,1
226099,-0.24,3.60,7.89,1
226101,-0.15,3.83,7.96,1
226104,-0.11,3.93,8.00,1
226107,-0.08,4.16,8.07,1
226110,-0.04,4.41,8.18,1
226113,-0.06,4.64,8.42,1
226116,-0.02,5.20,8.53,1
226118,-0.04,5.51,8.69,1
226121,-0.05,5.82,8.84,1
226124,-0.07,6.14,8.93,1
226127,-0.05,6.42,9.17,1
226130,-0.08,6.96,9.27,1
226133,-0.12,7.31,9.35,1
226135,-0.19,7.68,9.38,1
226138,-0.21,8.01,9.42,1
226141,-0.28,8.60,9.36,1
226144,-0.36,8.87,9.31,1
226147,-0.40,9.08,9.22,1
226150,-0.45,9.16,9.13,1
226153,-0.48,9.10,8.92,1
226156,-0.52,8.99,8.87,1
226158,-0.51,9.00,8.86,1
226161,-0.57,8.76,8.79,1
226164,-0.64,8.40,8.83,1
226167,-0.64,7.54,8.87,1
226170,-0.61,6.96,8.86,1
226172,-0.64,6.39,8.95,1
226175,-0.60,5.72,8.90,1
226178,-0.49,4.97,8.82,1
226181,-0.27,3.48,8.64,1
226184,-0.11,2.72,8.45,1
226187,-0.01,2.25,8.25,1
226189,0.20,1.66,7.98,1
226192,0.46,1.29,7.34,1
226195,1.00,0.92,6.95,1
226198,0.94,0.60,6.74,1
226201,1.06,0.78,6.45,1
226204,1.21,0.79,6.28,1
226206,1.35,1.17,6.07,1
226209,1.35,1.57,6.21,1
226212,1.24,2.10,6.43,1
226215,1.10,2.61,6.71,1
226218,0.97,3.19,7.03,1
226221,0.62,4.40,7.76,1
226223,0.45,5.03,8.10,1
226226,0.26,5.61,8.43,1
226229,0.09,6.16,8.70,1
226232,-0.04,6.63,8.97,1
226235,-0.29,7.43,9.32,1
226238,-0.44,7.76,9.42,1
226241,-0.57,8.00,9.49,1
226244,-0.65,8.14,9.46,1
226246,-0.80,8.15,9.40,1
226249,-0.87,8.04,9.28,1
226252,-0.91,7.79,9.13,1
226255,-0.93,7.50,8.97,1
226258,-0.92,7.13,8.60,1
226261,-0.89,6.29,8.46,1
226263,-0.82,5.91,8.32,1
226266,-0.73,5.50,8.18,1
226269,-0.65,5.12,8.08,1
226272,-0.56,4.51,7.90,1
226275,-0.35,4.25,7.83,1
226278,-0.24,4.04,7.77,1
226280,-0.06,3.86,7.66,1
226283,0.87,2.69,4.76,1
226286,-2.83,0.11,6.92,1
226289,-0.60,-3.39,6.11,1
226292,3.09,-1.58,4.15,1
226295,1.62,-2.51,4.56,1
226298,0.51,2.87,7.24,1
226300,0.66,3.58,7.41,1
226303,1.05,4.59,7.63,1
226306,1.15,5.70,8.36,1
226309,0.84,6.85,9.69,1
226312,0.50,8.70,10.27,1
226315,0.57,9.33,10.60,1
226317,0.47,9.72,10.88,1
226320,0.38,10.22,11.08,1
226323,0.14,10.46,11.28,1
226326,-0.20,10.71,11.18,1
226329,-0.42,10.55,10.99,1
226332,-0.60,10.13,10.67,1
226335,-0.87,9.68,9.82,1
226338,-1.24,8.50,9.41,1
226341,-1.39,7.80,8.90,1
226343,-1.53,7.08,8.46,1
226346,-1.64,6.40,7.65,1
226349,-1.79,5.09,7.32,1
226352,-1.81,4.49,7.11,1
226355,-1.84,4.07,6.95,1
226358,-1.79,3.74,6.88,1
226360,-1.74,3.55,6.96,1
226363,-1.54,3.62,7.11,1
226366,-1.40,3.82,7.31,1
226369,-1.22,4.09,7.52,1
226372,-1.03,4.43,7.79,1
226375,-0.85,5.02,8.30,1
226377,-0.44,5.42,8.51,1
226380,-0.25,5.80,8.79,1
226383,-0.14,6.02,8.93,1
226386,0.05,6.20,9.06,1
226389,0.37,6.35,9.09,1
226392,0.52,6.31,9.05,1
226395,0.63,6.25,8.94,1
226397,0.64,6.05,8.90,1
226400,0.82,5.80,8.48,1
226403,0.90,5.16,8.35,1
226406,0.95,4.99,8.13,1
226409,0.99,4.66,7.99,1
226411,1.05,4.42,7.81,1
226414,1.06,4.04,7.56,1
226417,1.02,3.96,7.49,1
226420,0.73,3.82,7.52,1
226423,0.78,3.79,7.47,1
226426,0.71,3.72,7.44,1
226428,0.61,3.86,7.58,1
226431,0.30,4.03,7.67,1
226434,0.19,4.24,7.78,1
226437,0.12,4.45,7.86,1
226440,0.00,4.69,8.10,1
226443,-0.20,5.22,8.23,1
226445,-0.27,5.48,8.34,1
226448,-0.30,5.67,8.42,1
226451,-0.37,5.89,8.51,1
226454,-0.42,6.16,8.63,1
226457,-0.52,6.23,8.66,1
226460,-0.55,6.28,8.68,1
226462,-0.55,6.26,8.68,1
226465,-0.57,6.22,8.68,1
226468,-0.55,5.99,8.58,1
226471,-0.51,5.83,8.55,1
226474,-0.49,5.66,8.49,1
226476,-0.45,5.49,8.43,1
226479,-0.38,5.31,8.29,1
226482,-0.30,5.03,8.21,1
226485,-0.22,4.91,8.13,1
226488,-0.20,4.76,8.07,1
226491,-0.13,4.56,7.90,1
226494,-0.11,2.50,6.93,1
226497,-0.14,1.74,7.04,1
226499,-1.45,2.20,7.27,1
226502,-0.08,2.80,7.58,1
226505,1.08,1.82,7.03,1
226508,-0.33,3.50,7.52,1
226511,-0.40,4.29,7.93,1
226514,0.08,4.73,7.78,1
226516,0.24,5.21,8.10,1
226519,0.17,5.89,8.91,1
226522,-0.27,7.23,9.27,1
226525,-0.27,7.55,9.42,1
226528,-0.28,7.83,9.68,1
226531,-0.33,8.04,9.69,1
226533,-0.63,8.27,9.88,1
226536,-0.77,8.18,9.86,1
226539,-0.85,8.06,9.73,1
226542,-0.93,7.75,9.53,1
226545,-1.04,7.48,9.10,1
226548,-1.15,6.74,8.89,1
226550,-1.18,6.33,8.61,1
226553,-1.20,5.86,8.40,1
226556,-1.20,5.50,8.23,1
226559,-1.17,4.72,7.88,1
226562,-1.14,4.42,7.74,1
226565,-1.09,4.14,7.63,1
226567,-1.01,3.91,7.58,1
226570,-0.94,3.76,7.55,1
226573,-0.77,3.56,7.53,1
226576,-0.68,3.54,7.54,1
226579,-0.59,3.62,7.62,1
226582,-0.49,3.80,7.69,1
226585,-0.37,4.25,7.88,1
226588,-0.21,4.54,7.97,1
226590,-0.13,4.86,8.09,1
226593,-0.06,5.20,8.21,1
226596,-0.05,5.45,8.32,1
226599,0.01,5.96,8.56,1
226602,0.03,6.13,8.62,1
226604,0.01,6.25,8.71,1
226607,-0.03,6.33,8.72,1
226610,-0.03,6.35,8.72,1
226613,-0.06,6.31,8.71,1
226616,-0.05,6.20,8.64,1
226619,-0.05,6.09,8.60,1
226621,-0.03,5.97,8.54,1
226624,0.00,5.65,8.40,1
226627,0.05,5.49,8.34,1
226630,0.10,5.30,8.26,1
226633,0.10,5.16,8.20,1
226636,0.14,5.05,8.17,1
226639,0.23,4.78,8.13,1
226642,0.25,4.71,8.10,1
226644,0.24,4.64,8.12,1
226647,0.28,4.60,8.11,1
226650,0.28,4.56,8.12,1
226653,0.30,4.55,8.13,1
226656,0.28,4.59,8.15,1
226659,0.30,4.62,8.16,1
226661,0.27,4.67,8.15,1
226664,0.24,4.78,8.18,1
226667,0.20,4.85,8.19,1
226670,0.16,4.94,8.20,1
226673,0.10,5.05,8.21,1
226676,0.04,5.15,8.26,1
226678,-0.07,5.34,8.30,1
226681,-0.13,5.39,8.32,1
226684,-0.18,5.48,8.37,1
226687,-0.23,5.53,8.42,1
226690,-0.26,5.62,8.48,1
226693,-0.39,5.64,8.51,1
226695,-0.41,5.62,8.53,1
226698,-0.43,5.62,8.54,1
226701,-0.47,5.60,8.54,1
226704,-0.46,5.51,8.49,1
226707,-0.45,5.45,8.47,1
226710,-0.44,5.42,8.43,1
226712,-0.43,5.39,8.41,1
226715,-0.39,5.35,8.35,1
226718,-0.38,5.33,8.33,1
226721,-0.34,5.29,8.35,1
226724,-0.31,5.29,8.32,1
226727,-0.32,5.30,8.31,1
226730,-0.26,5.27,8.34,1
226733,-0.26,5.25,8.33,1
226735,-0.24,5.24,8.33,1
226738,-0.27,5.21,8.35,1
226741,-0.24,5.14,8.33,1
226744,-0.26,5.11,8.31,1
226747,-0.28,5.07,8.26,1
226750,-0.28,5.06,8.26,1
226752,-0.27,5.05,8.25,1
226755,-0.31,5.02,8.24,1
226758,-0.29,4.98,8.20,1
226761,-0.32,4.97,8.23,1
226764,-0.32,4.93,8.23,1
226767,-0.33,4.89,8.20,1
226769,-0.33,4.88,8.21,1
226772,-0.31,4.91,8.20,1
226775,-0.32,4.94,8.21,1
226778,-0.30,4.95,8.20,1
226781,-0.27,5.10,8.24,1
226784,-0.26,5.18,8.28,1
226787,-0.24,5.22,8.32,1
226789,-0.22,5.28,8.35,1
226792,-0.19,5.33,8.38,1
226795,-0.19,5.43,8.49,1
226798,-0.17,5.48,8.55,1
226801,-0.16,5.49,8.61,1
226804,-0.15,5.53,8.64,1
226806,-0.15,5.57,8.71,1
226809,-0.13,5.58,8.70,1
226812,-0.12,5.56,8.70,1
226815,-0.12,5.51,8.68,1
226818,-0.09,5.45,8.61,1
226821,-0.09,5.32,8.47,1
226823,-0.11,5.21,8.39,1
226826,-0.08,5.17,8.34,1
226829,-0.07,5.13,8.26,1
226832,-0.08,5.08,8.19,1
226835,-0.07,5.01,8.19,1
226838,-0.11,4.97,8.17,1
226841,-0.10,4.97,8.21,1
226843,-0.11,4.95,8.22,1
226846,-0.12,4.96,8.29,1
226849,-0.14,4.95,8.32,1
226852,-0.16,4.94,8.35,1
226855,-0.14,4.98,8.40,1
226858,-0.15,5.00,8.42,1
226860,-0.12,5.06,8.46,1
226863,-0.08,5.07,8.49,1
226866,-0.09,5.11,8.52,1
226869,-0.08,5.12,8.53,1
226872,-0.07,5.16,8.51,1
226875,-0.07,5.15,8.47,1
226878,-0.09,5.22,8.48,1
226880,-0.07,5.19,8.47,1
226883,-0.06,5.20,8.43,1
226886,-0.12,5.14,8.39,1
226889,-0.14,5.11,8.37,1
226892,-0.15,5.10,8.34,1
226895,-0.15,5.05,8.30,1
226897,-0.18,5.01,8.30,1
226900,-0.23,4.94,8.26,1
226903,-0.25,4.90,8.25,1
226906,-0.27,4.87,8.22,1
226909,-0.25,4.81,8.19,1
226912,-0.29,4.82,8.18,1
226914,-0.31,4.79,8.19,1
226917,-0.33,4.78,8.20,1
226920,-0.29,4.82,8.23,1
226923,-0.29,4.82,8.31,1
226926,-0.32,4.90,8.34,1
226929,-0.32,4.92,8.38,1
226932,-0.32,5.01,8.45,1
226935,-0.34,5.06,8.48,1
226938,-0.30,5.20,8.57,1
226940,-0.28,5.28,8.65,1
226943,-0.27,5.30,8.59,1
226946,-0.28,5.25,8.57,1
226949,-0.26,5.23,8.49,1
226952,-0.25,5.11,8.45,1
226955,-0.20,5.06,8.43,1
226957,-0.14,4.99,8.40,1
226960,0.10,5.00,8.29,1
226963,-0.48,4.91,8.42,1
226966,-0.08,4.77,8.36,1
226969,-0.10,4.76,8.36,1
226972,-0.16,4.78,8.43,1
226975,-0.18,4.77,8.46,1
226977,-0.09,4.78,8.44,1
226980,-0.10,4.77,8.45,1
226983,-0.10,4.77,8.47,1
226986,-0.10,4.79,8.47,1
226989,-0.13,4.82,8.47,1
226992,-0.15,4.83,8.48,1
226994,-0.15,4.87,8.48,1
226997,-0.18,4.92,8.48,1
227000,-0.19,4.95,8.48,1
227003,-0.27,5.00,8.51,1
227006,-0.28,5.04,8.51,1
227009,-0.32,5.05,8.53,1
227011,-0.36,5.07,8.51,1
227014,-0.38,5.10,8.53,1
227017,-0.44,5.12,8.54,1
227020,-0.46,5.14,8.52,1
227023,-0.48,5.15,8.53,1
227026,-0.50,5.16,8.50,1
227029,-0.50,5.16,8.48,1
227032,-0.48,5.15,8.46,1
227034,-0.47,5.15,8.45,1
227037,-0.49,5.13,8.46,1
227040,-0.47,5.13,8.45,1
227043,-0.46,5.07,8.47,1
227046,-0.45,5.06,8.47,1
227049,-0.43,5.08,8.47,1
227051,-0.41,5.07,8.47,1
227054,-0.39,5.09,8.46,1
227057,-0.36,5.11,8.47,1
227060,-0.34,5.09,8.47,1
227063,-0.32,5.07,8.48,1
227066,-0.29,5.07,8.51,1
227069,-0.24,5.09,8.52,1
227072,-0.25,5.08,8.52,1
227074,-0.24,5.08,8.51,1
227077,-0.22,5.11,8.48,1
227080,-0.23,5.14,8.49,1
227083,-0.22,5.13,8.49,1
227086,-0.24,5.10,8.49,1
227089,-0.25,5.08,8.49,1
227091,-0.23,5.06,8.54,1
227094,-0.27,5.04,8.56,1
227097,-0.27,5.02,8.55,1
227100,-0.25,5.00,8.57,1
227103,-0.28,4.99,8.58,1
227106,-0.25,4.92,8.62,1
227108,-0.26,4.91,8.60,1
227111,-0.24,4.90,8.59,1
227114,-0.22,4.89,8.57,1
227117,-0.21,4.88,8.53,1
227120,-0.16,4.84,8.50,1
227123,-0.16,4.83,8.49,1
227126,-0.13,4.80,8.48,1
227129,-0.08,4.77,8.46,1
227131,-0.04,4.74,8.45,1
227134,0.02,4.69,8.44,1
227137,0.03,4.69,8.45,1
227140,0.05,4.67,8.45,1
227143,0.08,4.67,8.48,1
227145,0.13,4.65,8.50,1
227148,0.13,4.68,8.50,1
227151,0.14,4.66,8.54,1
227154,0.16,4.68,8.55,1
227157,0.15,4.74,8.62,1
227159,0.16,4.76,8.64,1
227162,0.14,4.77,8.66,1
227165,0.15,4.79,8.67,1
227168,0.14,4.83,8.69,1
227171,0.11,4.88,8.71,1
227174,0.09,4.90,8.70,1
227176,0.07,4.91,8.72,1
227179,0.01,4.91,8.71,1
227182,0.04,4.92,8.72,1
227185,-0.02,4.92,8.71,1
227188,-0.07,4.91,8.68,1
227191,-0.08,4.89,8.65,1
227193,-0.12,4.86,8.65,1
227196,-0.13,4.84,8.63,1
227199,-0.16,4.79,8.60,1
227202,-0.16,4.78,8.58,1
227205,-0.19,4.74,8.55,1
227208,-0.23,4.74,8.53,1
227210,-0.20,4.70,8.48,1
227213,-0.23,4.68,8.46,1
227216,-0.23,4.67,8.43,1
227219,-0.22,4.66,8.42,1
227222,-0.23,4.66,8.41,1
227225,-0.24,4.63,8.39,1
227228,-0.24,4.63,8.41,1
227230,-0.24,4.63,8.43,1
227233,-0.24,4.62,8.45,1
227236,-0.24,4.63,8.51,1
227239,-0.21,4.64,8.53,1
227242,-0.21,4.66,8.57,1
227245,-0.19,4.70,8.60,1
227247,-0.19,4.71,8.61,1
227250,-0.16,4.73,8.65,1
227253,-0.15,4.81,8.65,1
227256,-0.13,4.83,8.67,1
227259,-0.14,4.88,8.68,1
227262,-0.10,4.95,8.65,1
227265,-0.08,4.99,8.63,1
227268,-0.06,5.02,8.63,1
227270,-0.08,5.02,8.60,1
227273,-0.08,5.02,8.58,1
227276,-0.10,4.98,8.59,1
227279,-0.11,4.90,8.59,1
227282,-0.13,4.86,8.58,1
227285,-0.16,4.82,8.60,1
227287,-0.19,4.76,8.58,1
227290,-0.20,4.69,8.57,1
227293,-0.22,4.64,8.57,1
227296,-0.22,4.62,8.55,1
227299,-0.21,4.61,8.53,1
227302,-0.21,4.60,8.52,1
227304,-0.24,4.59,8.50,1
227307,-0.22,4.60,8.50,1
227310,-0.22,4.63,8.51,1
227313,-0.21,4.65,8.50,1
227316,-0.21,4.74,8.48,1
227319,-0.19,4.77,8.49,1
227322,-0.16,4.81,8.51,1
227325,-0.18,4.85,8.48,1
227327,-0.14,4.92,8.50,1
227330,-0.12,4.98,8.51,1
227333,-0.11,5.02,8.55,1
227336,-0.11,5.03,8.57,1
227339,-0.07,5.05,8.61,1
227341,-0.02,5.03,8.66,1
227344,-0.00,5.03,8.66,1
227347,0.04,5.00,8.67,1
227350,0.07,4.99,8.68,1
227353,0.10,4.98,8.68,1
227356,0.14,4.93,8.67,1
227359,0.13,4.90,8.66,1
227362,0.14,4.86,8.64,1
227364,0.16,4.85,8.61,1
227367,0.11,4.77,8.58,1
227370,0.07,4.76,8.59,1
227373,-0.00,4.72,8.57,1
227376,-0.07,4.68,8.54,1
227379,-0.11,4.66,8.50,1
227381,-0.23,4.66,8.50,1
227384,-0.29,4.66,8.51,1
227387,-0.35,4.64,8.50,1
227390,-0.41,4.64,8.50,1
227393,-0.48,4.68,8.49,1
227396,-0.54,4.70,8.49,1
227398,-0.56,4.71,8.49,1
227401,-0.59,4.71,8.47,1
227404,-0.59,4.72,8.50,1
227407,-0.57,4.73,8.48,1
227410,-0.57,4.78,8.51,1
227413,-0.57,4.76,8.51,1
227416,-0.54,4.76,8.54,1
227419,-0.46,4.76,8.56,1
227421,-0.42,4.75,8.56,1
227424,-0.36,4.74,8.57,1
227427,-0.32,4.72,8.56,1
227430,-0.27,4.72,8.58,1
227433,-0.16,4.67,8.57,1
227436,-0.12,4.69,8.57,1
227438,-0.06,4.68,8.58,1
227441,-0.00,4.66,8.57,1
227444,0.05,4.65,8.57,1
227447,0.03,4.66,8.58,1
227450,0.05,4.65,8.57,1
227453,0.05,4.64,8.58,1
227455,0.03,4.63,8.61,1
227458,-0.03,4.66,8.60,1
227461,-0.04,4.69,8.58,1
227464,-0.10,4.67,8.59,1
227467,-0.15,4.69,8.58,1
227470,-0.22,4.76,8.56,1
227473,-0.27,4.76,8.57,1
227475,-0.32,4.79,8.57,1
227478,-0.35,4.81,8.56,1
227481,-0.38,4.83,8.56,1
227484,-0.44,4.84,8.55,1
227487,-0.45,4.85,8.57,1
227490,-0.46,4.84,8.58,1
227492,-0.50,4.85,8.58,1
227495,-0.45,4.84,8.59,1
227498,-0.42,4.83,8.59,1
227501,-0.38,4.83,8.60,1
227504,-0.34,4.84,8.58,1
227507,-0.31,4.83,8.59,1
227510,-0.24,4.82,8.61,1
227512,-0.19,4.83,8.60,1
227515,-0.11,4.81,8.61,1
227518,-0.07,4.81,8.60,1
227521,-0.05,4.82,8.60,1
227524,0.05,4.80,8.61,1
227527,0.08,4.79,8.60,1
227529,0.11,4.79,8.60,1
227532,0.11,4.81,8.61,1
227535,0.14,4.78,8.61,1
227538,0.14,4.79,8.61,1
227541,0.13,4.81,8.60,1
227543,0.14,4.81,8.62,1
227546,0.11,4.81,8.59,1
227549,0.08,4.81,8.59,1
227552,0.06,4.82,8.60,1
227555,0.03,4.83,8.59,1
227558,-0.04,4.85,8.57,1
227561,-0.06,4.83,8.56,1
227563,-0.12,4.89,8.57,1
227566,-0.14,4.87,8.58,1
227569,-0.18,4.86,8.57,1
227572,-0.21,4.88,8.56,1
227575,-0.22,4.89,8.55,1
227578,-0.26,4.89,8.56,1
227580,-0.26,4.86,8.56,1
227583,-0.27,4.85,8.57,1
227586,-0.28,4.86,8.56,1
227589,-0.28,4.83,8.57,1
227592,-0.24,4.80,8.57,1
227595,-0.22,4.79,8.56,1
227597,-0.23,4.77,8.54,1
227600,-0.23,4.76,8.56,1
227603,-0.19,4.75,8.57,1
227606,-0.16,4.73,8.59,1
227609,-0.15,4.73,8.57,1
227612,-0.12,4.74,8.58,1
227615,-0.11,4.72,8.62,1
227617,-0.09,4.74,8.62,1
227620,-0.07,4.75,8.63,1
227623,-0.07,4.75,8.64,1
227626,-0.06,4.80,8.63,1
227629,-0.04,4.81,8.66,1
227632,-0.05,4.82,8.67,1
227634,-0.07,4.82,8.67,1
227637,-0.07,4.83,8.66,1
227640,-0.07,4.86,8.66,1
227643,-0.07,4.80,8.66,1
227646,-0.07,4.81,8.66,1
227649,-0.09,4.82,8.66,1
227651,-0.10,4.80,8.64,1
