timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
59437,-1.16,-8.26,5.28,0.99,-0.09,-0.02
59443,-1.00,-8.18,5.44,0.99,-0.10,-0.02
59449,-0.78,-8.10,5.60,0.99,-0.10,-0.02
59455,-0.78,-8.10,5.60,0.99,-0.10,-0.02
59461,-0.63,-8.02,5.74,0.99,-0.11,-0.02
59467,-0.53,-7.91,5.83,0.99,-0.11,-0.02
59473,-0.53,-7.91,5.83,0.97,-0.11,-0.00
59479,-0.45,-7.87,5.83,0.95,-0.11,0.04
59485,-0.45,-7.87,5.83,0.95,-0.11,0.04
59491,-0.46,-7.89,5.79,0.94,-0.11,0.09
59497,-0.53,-7.87,5.77,0.95,-0.10,0.14
59503,-0.53,-7.87,5.77,0.95,-0.10,0.14
59509,-0.64,-7.92,5.77,0.95,-0.09,0.16
59515,-0.74,-8.00,5.79,0.95,-0.08,0.14
59521,-0.74,-8.00,5.79,0.95,-0.08,0.14
59527,-0.77,-8.05,5.79,0.95,-0.06,0.10
59533,-0.78,-8.09,5.81,0.96,-0.05,0.06
59539,-0.78,-8.09,5.81,0.96,-0.05,0.06
59545,-0.76,-8.01,5.83,1.00,-0.03,0.03
59551,-0.77,-7.74,5.88,1.00,-0.03,0.03
59557,-0.77,-7.74,5.88,1.05,-0.02,0.02
59563,-0.82,-7.42,5.94,1.09,-0.01,0.04
59569,-0.82,-7.42,5.94,1.09,-0.01,0.04
59575,-0.98,-7.17,6.03,1.10,-0.00,0.07
59581,-1.16,-7.02,6.17,1.10,-0.00,0.11
59587,-1.16,-7.02,6.17,1.10,-0.00,0.11
59593,-1.32,-7.06,6.25,1.08,-0.01,0.15
59599,-1.46,-7.19,6.32,1.06,-0.03,0.17
59605,-1.46,-7.19,6.32,1.06,-0.03,0.17
59611,-1.50,-7.34,6.32,1.04,-0.05,0.17
59617,-1.45,-7.46,6.30,1.04,-0.07,0.14
59623,-1.45,-7.46,6.30,1.04,-0.07,0.14
59629,-1.31,-7.60,6.24,1.05,-0.08,0.08
59635,-1.10,-7.53,6.20,1.05,-0.08,0.08
59641,-1.10,-7.53,6.20,1.10,-0.08,0.02
59647,-0.90,-7.30,6.28,1.14,-0.08,-0.02
59653,-0.90,-7.30,6.28,1.14,-0.08,-0.02
59659,-0.75,-7.05,6.37,1.18,-0.07,-0.02
59665,-0.65,-6.79,6.54,1.21,-0.06,0.00
59671,-0.65,-6.79,6.54,1.21,-0.06,0.00
59677,-0.57,-6.46,6.70,1.24,-0.05,0.04
59683,-0.52,-6.21,6.81,1.24,-0.05,0.09
59689,-0.52,-6.21,6.81,1.24,-0.05,0.09
59695,-0.53,-6.09,6.83,1.22,-0.05,0.14
59701,-0.60,-6.05,6.80,1.22,-0.04,0.17
59707,-0.60,-6.05,6.80,1.22,-0.04,0.17
59713,-0.75,-5.91,6.82,1.24,-0.04,0.20
59719,-0.93,-5.71,6.99,1.24,-0.04,0.20
59725,-0.93,-5.71,6.99,1.25,-0.03,0.21
59731,-1.11,-5.54,7.21,1.24,-0.03,0.21
59737,-1.11,-5.54,7.21,1.24,-0.03,0.21
59743,-1.24,-5.51,7.42,1.21,-0.03,0.21
59749,-1.29,-5.60,7.58,1.19,-0.04,0.21
59755,-1.29,-5.60,7.58,1.19,-0.04,0.21
59761,-1.24,-5.65,7.60,1.18,-0.06,0.19
59767,-1.09,-5.70,7.53,1.17,-0.08,0.17
59773,-1.09,-5.70,7.53,1.17,-0.08,0.17
59779,-0.97,-5.65,7.41,1.18,-0.09,0.15
59785,-0.87,-5.49,7.36,1.21,-0.10,0.13
59791,-0.87,-5.49,7.36,1.21,-0.10,0.13
59797,-0.83,-5.21,7.40,1.25,-0.10,0.14
59803,-0.83,-4.94,7.58,1.25,-0.10,0.14
59809,-0.85,-4.94,7.58,1.27,-0.10,0.16
59815,-0.91,-4.71,7.86,1.28,-0.09,0.18
59821,-0.91,-4.71,7.86,1.28,-0.09,0.18
59827,-1.03,-4.49,8.16,1.27,-0.08,0.20
59833,-1.17,-4.33,8.47,1.26,-0.08,0.20
59839,-1.17,-4.33,8.47,1.26,-0.08,0.20
59845,-1.26,-4.20,8.65,1.23,-0.07,0.17
59851,-1.30,-4.22,8.70,1.18,-0.08,0.14
59857,-1.30,-4.22,8.70,1.18,-0.08,0.14
59863,-1.26,-4.32,8.61,1.14,-0.08,0.11
59869,-1.14,-4.34,8.44,1.13,-0.09,0.09
59875,-1.14,-4.34,8.44,1.13,-0.09,0.09
59881,-1.01,-4.21,8.34,1.15,-0.10,0.08
59887,-1.01,-4.03,8.32,1.15,-0.10,0.08
59893,-0.81,-4.03,8.32,1.16,-0.12,0.11
59899,-0.64,-3.91,8.33,1.17,-0.13,0.14
59905,-0.64,-3.91,8.33,1.17,-0.13,0.14
59911,-0.54,-3.80,8.33,1.18,-0.13,0.18
59917,-0.48,-3.66,8.33,1.20,-0.13,0.21
59923,-0.48,-3.66,8.33,1.20,-0.13,0.21
59929,-0.54,-3.47,8.39,1.22,-0.12,0.21
59935,-0.62,-3.27,8.55,1.24,-0.11,0.19
59941,-0.62,-3.27,8.55,1.24,-0.11,0.19
59947,-0.71,-3.09,8.78,1.24,-0.10,0.17
59953,-0.82,-2.90,8.94,1.24,-0.09,0.15
59959,-0.82,-2.90,8.94,1.22,-0.09,0.15
59965,-0.89,-2.87,9.01,1.19,-0.09,0.15
59971,-0.89,-2.90,9.06,1.19,-0.09,0.15
59977,-1.00,-2.90,9.06,1.18,-0.09,0.18
59983,-1.07,-2.88,9.01,1.19,-0.09,0.21
59989,-1.07,-2.88,9.01,1.19,-0.09,0.21
59995,-1.14,-2.77,8.95,1.20,-0.10,0.22
60001,-1.26,-2.63,8.98,1.22,-0.10,0.21
60007,-1.26,-2.63,8.98,1.22,-0.10,0.21
60013,-1.32,-2.37,9.07,1.23,-0.11,0.19
60019,-1.31,-2.10,9.27,1.24,-0.12,0.16
60025,-1.31,-2.10,9.27,1.24,-0.12,0.16
60031,-1.27,-1.80,9.49,1.23,-0.14,0.13
60037,-1.12,-1.52,9.71,1.23,-0.16,0.12
60043,-1.12,-1.52,9.71,1.20,-0.16,0.12
60049,-0.96,-1.36,9.82,1.15,-0.17,0.11
60055,-0.96,-1.36,9.80,1.15,-0.17,0.11
60061,-0.80,-1.28,9.80,1.11,-0.17,0.12
60067,-0.66,-1.32,9.75,1.08,-0.17,0.14
60073,-0.66,-1.32,9.75,1.08,-0.17,0.14
60079,-0.56,-1.33,9.68,1.07,-0.17,0.16
60085,-0.52,-1.34,9.62,1.05,-0.16,0.17
60091,-0.52,-1.34,9.62,1.05,-0.16,0.17
60097,-0.51,-1.38,9.57,1.05,-0.15,0.18
60103,-0.50,-1.34,9.56,1.05,-0.14,0.18
60109,-0.50,-1.34,9.56,1.05,-0.14,0.18
60115,-0.46,-1.21,9.62,1.05,-0.14,0.18
60121,-0.35,-1.13,9.69,1.05,-0.14,0.18
60127,-0.35,-1.13,9.69,1.03,-0.14,0.18
60133,-0.29,-0.96,9.76,1.03,-0.14,0.19
60139,-0.29,-0.96,9.82,1.03,-0.14,0.19
60145,-0.21,-0.76,9.82,1.03,-0.13,0.21
60151,-0.20,-0.56,9.91,1.03,-0.13,0.25
60157,-0.20,-0.56,9.91,1.03,-0.13,0.25
60163,-0.20,-0.42,9.98,1.02,-0.12,0.29
60169,-0.20,-0.31,9.93,1.01,-0.12,0.33
60175,-0.20,-0.31,9.93,1.01,-0.12,0.33
60181,-0.20,-0.31,9.85,1.00,-0.11,0.36
60187,-0.26,-0.26,9.81,1.00,-0.10,0.38
60193,-0.26,-0.26,9.81,1.00,-0.10,0.38
60199,-0.38,-0.11,9.82,1.01,-0.09,0.39
60205,-0.48,0.05,9.96,1.01,-0.09,0.39
60211,-0.48,0.05,9.96,1.00,-0.08,0.39
60217,-0.61,0.28,10.13,0.98,-0.07,0.38
60223,-0.61,0.28,10.31,0.98,-0.07,0.38
60229,-0.74,0.50,10.31,0.94,-0.06,0.38
60235,-0.83,0.71,10.44,0.91,-0.07,0.38
60241,-0.83,0.71,10.44,0.91,-0.07,0.38
60247,-0.85,0.88,10.57,0.87,-0.08,0.38
60253,-0.81,1.02,10.68,0.84,-0.08,0.37
60259,-0.81,1.02,10.68,0.84,-0.08,0.37
60265,-0.77,1.16,10.73,0.81,-0.08,0.35
60271,-0.72,1.20,10.75,0.77,-0.08,0.33
60277,-0.72,1.20,10.75,0.77,-0.08,0.33
60283,-0.64,1.25,10.64,0.73,-0.08,0.31
60289,-0.56,1.29,10.53,0.73,-0.08,0.29
60295,-0.56,1.29,10.53,0.68,-0.09,0.29
60301,-0.47,1.19,10.46,0.64,-0.11,0.31
60307,-0.47,1.19,10.46,0.64,-0.11,0.31
60313,-0.41,1.17,10.34,0.63,-0.12,0.37
60319,-0.37,1.16,10.23,0.62,-0.13,0.43
60325,-0.37,1.16,10.23,0.62,-0.13,0.43
60331,-0.34,1.18,10.15,0.59,-0.14,0.47
60337,-0.29,0.99,10.06,0.53,-0.14,0.48
60343,-0.29,0.99,10.06,0.53,-0.14,0.48
60349,-0.32,0.81,10.07,0.51,-0.14,0.47
60355,-0.31,0.82,10.05,0.51,-0.14,0.45
60361,-0.31,0.82,10.05,0.51,-0.14,0.45
60367,-0.27,0.91,10.11,0.53,-0.14,0.44
60373,-0.21,1.11,10.14,0.53,-0.14,0.44
60379,-0.21,1.11,10.14,0.54,-0.15,0.44
60385,-0.20,1.19,10.21,0.52,-0.15,0.46
60391,-0.20,1.19,10.21,0.52,-0.15,0.46
60397,-0.14,1.22,10.14,0.50,-0.15,0.48
60403,-0.03,1.06,10.12,0.48,-0.15,0.49
60409,-0.03,1.06,10.12,0.48,-0.15,0.49
60415,0.02,1.04,10.07,0.49,-0.13,0.47
60421,-0.07,1.20,9.95,0.50,-0.10,0.42
60427,-0.07,1.20,9.95,0.50,-0.10,0.42
60433,-0.19,1.29,9.97,0.49,-0.09,0.36
60439,-0.32,1.47,9.91,0.48,-0.07,0.31
60445,-0.32,1.47,9.91,0.48,-0.07,0.31
60451,-0.41,1.62,9.89,0.46,-0.07,0.28
60457,-0.55,1.67,10.00,0.46,-0.07,0.28
60463,-0.55,1.67,10.00,0.43,-0.07,0.26
60469,-0.66,1.86,10.14,0.44,-0.08,0.27
60475,-0.66,1.86,10.14,0.44,-0.08,0.27
60481,-0.67,2.03,10.24,0.43,-0.10,0.29
60487,-0.65,2.13,10.28,0.40,-0.11,0.30
60493,-0.65,2.13,10.28,0.40,-0.11,0.30
60499,-0.66,2.14,10.23,0.35,-0.13,0.30
60505,-0.57,2.02,10.13,0.30,-0.13,0.28
60511,-0.57,2.02,10.13,0.30,-0.13,0.28
60517,-0.50,1.85,10.07,0.28,-0.13,0.25
60523,-0.39,1.88,10.03,0.29,-0.12,0.22
60529,-0.39,1.88,10.03,0.29,-0.12,0.22
60535,-0.33,1.97,10.07,0.30,-0.11,0.18
60541,-0.28,2.05,10.16,0.30,-0.11,0.18
60547,-0.28,2.05,10.16,0.28,-0.11,0.16
60553,-0.22,2.10,10.20,0.25,-0.10,0.14
60559,-0.22,2.10,10.20,0.25,-0.10,0.14
60565,-0.21,2.07,10.13,0.21,-0.10,0.14
60571,-0.17,1.98,10.04,0.17,-0.10,0.14
60577,-0.17,1.98,10.04,0.17,-0.10,0.14
60583,-0.20,1.89,9.93,0.14,-0.09,0.15
60589,-0.18,1.80,9.87,0.13,-0.09,0.16
60595,-0.18,1.80,9.87,0.13,-0.09,0.16
60601,-0.19,1.78,9.86,0.12,-0.09,0.16
60607,-0.20,1.78,9.93,0.11,-0.08,0.17
60613,-0.20,1.78,9.93,0.11,-0.08,0.17
60619,-0.21,1.82,9.97,0.10,-0.08,0.17
60625,-0.21,1.85,10.03,0.10,-0.08,0.17
60631,-0.21,1.85,10.03,0.08,-0.08,0.17
60637,-0.18,1.83,10.06,0.05,-0.08,0.16
60643,-0.18,1.83,10.06,0.05,-0.08,0.16
60649,-0.12,1.78,10.03,0.03,-0.07,0.15
60655,-0.05,1.72,9.94,0.01,-0.07,0.14
60661,-0.05,1.72,9.94,0.01,-0.07,0.14
60667,0.03,1.67,9.86,0.00,-0.06,0.11
60673,0.06,1.66,9.82,0.00,-0.04,0.09
60679,0.06,1.66,9.82,0.00,-0.04,0.09
60685,0.05,1.70,9.80,-0.00,-0.03,0.06
60691,-0.00,1.71,9.80,-0.01,-0.01,0.05
60697,-0.00,1.71,9.80,-0.01,-0.01,0.05
60703,-0.09,1.70,9.80,-0.02,-0.01,0.04
60709,-0.21,1.67,9.80,-0.02,-0.01,0.04
60715,-0.21,1.67,9.80,-0.04,-0.00,0.06
60721,-0.33,1.58,9.81,-0.05,-0.00,0.07
60727,-0.33,1.58,9.81,-0.05,-0.00,0.07
60733,-0.45,1.45,9.81,-0.06,-0.01,0.08
60739,-0.55,1.35,9.82,-0.06,-0.01,0.08
60745,-0.55,1.35,9.82,-0.06,-0.01,0.08
60751,-0.63,1.33,9.83,-0.06,-0.03,0.05
60757,-0.64,1.37,9.84,-0.07,-0.04,0.03
60763,-0.64,1.37,9.84,-0.07,-0.04,0.03
60769,-0.57,1.40,9.83,-0.08,-0.05,0.00
60775,-0.40,1.41,9.80,-0.09,-0.07,-0.03
60781,-0.40,1.41,9.80,-0.09,-0.07,-0.03
60787,-0.21,1.40,9.79,-0.10,-0.07,-0.06
60793,-0.21,1.40,9.80,-0.10,-0.07,-0.06
60799,-0.05,1.40,9.80,-0.10,-0.07,-0.08
60805,0.13,1.42,9.85,-0.10,-0.07,-0.08
60811,0.13,1.42,9.85,-0.10,-0.07,-0.08
60817,0.25,1.43,9.88,-0.10,-0.07,-0.07
60823,0.32,1.40,9.90,-0.11,-0.06,-0.06
60829,0.32,1.40,9.90,-0.11,-0.06,-0.06
60835,0.30,1.31,9.92,-0.12,-0.04,-0.04
60841,0.22,1.20,9.88,-0.12,-0.03,-0.03
60847,0.22,1.20,9.88,-0.12,-0.03,-0.03
60853,0.11,1.09,9.84,-0.12,-0.02,-0.02
60859,-0.03,1.00,9.82,-0.12,-0.01,-0.02
60865,-0.03,1.00,9.82,-0.12,-0.01,-0.02
60871,-0.16,0.97,9.83,-0.10,-0.01,-0.01
60877,-0.16,0.98,9.85,-0.10,-0.01,-0.01
60883,-0.25,0.98,9.85,-0.09,-0.01,-0.01
60889,-0.28,1.01,9.87,-0.08,-0.01,-0.01
60895,-0.28,1.01,9.87,-0.08,-0.01,-0.01
60901,-0.28,1.06,9.88,-0.08,-0.01,-0.01
60907,-0.21,1.12,9.88,-0.09,-0.02,-0.03
60913,-0.21,1.12,9.88,-0.09,-0.02,-0.03
60919,-0.16,1.17,9.88,-0.09,-0.02,-0.04
60925,-0.11,1.19,9.84,-0.10,-0.02,-0.05
60931,-0.11,1.19,9.84,-0.10,-0.02,-0.05
60937,-0.04,1.21,9.82,-0.10,-0.02,-0.05
60943,-0.01,1.18,9.79,-0.10,-0.02,-0.05
60949,-0.01,1.18,9.79,-0.10,-0.02,-0.05
60955,-0.01,1.15,9.77,-0.09,-0.01,-0.05
60961,-0.01,1.15,9.78,-0.09,-0.01,-0.05
60967,-0.04,1.11,9.78,-0.09,-0.01,-0.04
60973,-0.06,1.04,9.78,-0.08,0.00,-0.05
60979,-0.06,1.04,9.78,-0.08,0.00,-0.05
60985,-0.12,1.01,9.79,-0.09,0.00,-0.06
60991,-0.17,0.95,9.78,-0.09,0.00,-0.08
60997,-0.17,0.95,9.78,-0.09,0.00,-0.08
61003,-0.19,0.90,9.75,-0.10,0.00,-0.10
61009,-0.14,0.86,9.74,-0.09,0.00,-0.11
61015,-0.14,0.86,9.74,-0.09,0.00,-0.11
61021,-0.07,0.90,9.79,-0.08,0.00,-0.11
61027,0.03,0.99,9.84,-0.08,0.00,-0.11
61033,0.03,0.99,9.84,-0.08,0.00,-0.11
61039,0.13,1.09,9.87,-0.09,0.00,-0.10
61045,0.13,1.09,9.84,-0.09,0.00,-0.10
61051,0.23,1.12,9.84,-0.10,0.00,-0.08
61057,0.31,1.07,9.81,-0.11,0.01,-0.06
61063,0.31,1.07,9.81,-0.11,0.01,-0.06
61069,0.37,1.00,9.78,-0.11,0.01,-0.04
61075,0.37,0.97,9.79,-0.10,0.03,-0.02
61081,0.37,0.97,9.79,-0.10,0.03,-0.02
61087,0.29,1.00,9.82,-0.09,0.04,-0.02
61093,0.16,1.00,9.86,-0.09,0.05,-0.01
61099,0.16,1.00,9.86,-0.09,0.05,-0.01
61105,-0.01,0.93,9.89,-0.10,0.06,0.01
61111,-0.17,0.85,9.91,-0.10,0.06,0.02
61117,-0.17,0.85,9.91,-0.11,0.06,0.02
61123,-0.31,0.76,9.93,-0.10,0.05,0.03
61129,-0.31,0.76,9.91,-0.10,0.05,0.03
61135,-0.39,0.77,9.91,-0.10,0.04,0.03
61141,-0.43,0.78,9.88,-0.10,0.03,0.02
61147,-0.43,0.78,9.88,-0.10,0.03,0.02
61153,-0.44,0.77,9.82,-0.11,0.02,0.01
61159,-0.41,0.72,9.79,-0.11,0.01,-0.00
61165,-0.41,0.72,9.79,-0.11,0.01,-0.00
61171,-0.32,0.75,9.75,-0.10,0.01,-0.01
61177,-0.26,0.81,9.74,-0.08,0.00,-0.01
61183,-0.26,0.81,9.74,-0.08,0.00,-0.01
61189,-0.22,0.84,9.76,-0.07,-0.00,0.00
61195,-0.20,0.84,9.78,-0.07,-0.00,0.01
61201,-0.20,0.84,9.78,-0.07,-0.00,0.01
61207,-0.24,0.80,9.81,-0.07,-0.00,0.01
61213,-0.24,0.80,9.83,-0.07,-0.00,0.01
61219,-0.34,0.75,9.83,-0.07,0.00,0.01
61225,-0.47,0.70,9.84,-0.08,-0.00,-0.00
61231,-0.47,0.70,9.84,-0.08,-0.00,-0.00
61237,-0.62,0.69,9.83,-0.08,-0.01,-0.01
61243,-0.70,0.66,9.81,-0.09,-0.02,-0.02
61249,-0.70,0.66,9.81,-0.09,-0.02,-0.02
61255,-0.73,0.65,9.79,-0.09,-0.04,-0.03
61261,-0.71,0.64,9.77,-0.09,-0.05,-0.04
61267,-0.71,0.64,9.77,-0.09,-0.05,-0.04
61273,-0.64,0.61,9.75,-0.08,-0.07,-0.04
61279,-0.51,0.64,9.72,-0.08,-0.07,-0.05
61285,-0.51,0.64,9.72,-0.07,-0.08,-0.05
61291,-0.34,0.71,9.74,-0.07,-0.09,-0.05
61297,-0.34,0.71,9.74,-0.07,-0.09,-0.05
61303,-0.19,0.73,9.74,-0.07,-0.10,-0.05
61309,-0.01,0.73,9.77,-0.07,-0.10,-0.05
61315,-0.01,0.73,9.77,-0.07,-0.10,-0.05
61321,0.10,0.73,9.79,-0.07,-0.10,-0.06
61327,0.13,0.67,9.80,-0.08,-0.10,-0.06
61333,0.13,0.67,9.80,-0.08,-0.10,-0.06
61339,0.14,0.58,9.79,-0.08,-0.09,-0.06
61345,0.08,0.54,9.79,-0.07,-0.09,-0.05
61351,0.08,0.54,9.79,-0.07,-0.09,-0.05
61357,-0.01,0.52,9.82,-0.06,-0.08,-0.02
61363,-0.17,0.49,9.88,-0.06,-0.08,0.01
61369,-0.17,0.49,9.88,-0.05,-0.08,0.01
61375,-0.34,0.52,9.94,-0.04,-0.08,0.04
61381,-0.34,0.52,9.94,-0.04,-0.08,0.04
61387,-0.55,0.52,9.98,-0.03,-0.08,0.07
61393,-0.68,0.54,9.99,-0.02,-0.10,0.09
61399,-0.68,0.54,9.99,-0.02,-0.10,0.09
61405,-0.71,0.62,9.96,-0.01,-0.11,0.09
61411,-0.63,0.73,9.92,-0.01,-0.13,0.07
61417,-0.63,0.73,9.92,-0.01,-0.13,0.07
61423,-0.44,0.84,9.88,-0.02,-0.15,0.04
61429,-0.25,0.85,9.83,-0.04,-0.16,0.01
61435,-0.25,0.85,9.83,-0.04,-0.16,0.01
61441,-0.11,0.82,9.79,-0.05,-0.16,-0.01
61447,-0.06,0.77,9.79,-0.05,-0.16,-0.01
61453,-0.06,0.77,9.79,-0.04,-0.16,-0.01
61459,-0.08,0.76,9.87,-0.03,-0.16,0.01
61465,-0.08,0.76,9.87,-0.03,-0.16,0.01
61471,-0.19,0.73,9.97,-0.03,-0.15,0.02
61477,-0.29,0.70,9.98,-0.05,-0.14,0.03
61483,-0.29,0.70,9.98,-0.05,-0.14,0.03
61489,-0.38,0.63,9.94,-0.06,-0.14,0.02
61495,-0.42,0.59,9.83,-0.06,-0.14,0.00
61501,-0.42,0.59,9.83,-0.06,-0.14,0.00
61507,-0.40,0.62,9.72,-0.05,-0.15,-0.01
61513,-0.32,0.66,9.65,-0.03,-0.15,-0.03
61519,-0.32,0.66,9.65,-0.03,-0.15,-0.03
61525,-0.22,0.72,9.64,-0.01,-0.16,-0.05
61531,-0.06,0.78,9.66,-0.01,-0.16,-0.05
61537,-0.06,0.78,9.66,0.00,-0.17,-0.06
61543,0.07,0.75,9.73,0.00,-0.17,-0.07
61549,0.07,0.75,9.73,0.00,-0.17,-0.07
61555,0.20,0.71,9.78,0.01,-0.17,-0.06
61561,0.37,0.60,9.80,0.01,-0.16,-0.05
61567,0.37,0.60,9.80,0.01,-0.16,-0.05
61573,0.50,0.47,9.84,0.01,-0.16,-0.03
61579,0.65,0.44,9.82,0.02,-0.15,-0.00
61585,0.65,0.44,9.82,0.02,-0.15,-0.00
61591,0.70,0.39,9.82,0.01,-0.13,0.02
61597,0.79,0.41,9.75,0.02,-0.12,0.05
61603,0.79,0.41,9.75,0.02,-0.12,0.05
61609,0.85,0.39,9.73,0.02,-0.11,0.08
61615,0.84,0.38,9.71,0.02,-0.11,0.08
61621,0.84,0.38,9.71,0.03,-0.10,0.12
61627,0.84,0.43,9.67,0.05,-0.09,0.15
61633,0.84,0.43,9.67,0.05,-0.09,0.15
61639,0.72,0.48,9.74,0.07,-0.07,0.16
61645,0.58,0.60,9.79,0.08,-0.07,0.18
61651,0.58,0.60,9.79,0.08,-0.07,0.18
61657,0.55,0.69,9.83,0.08,-0.07,0.19
61663,0.45,0.69,9.87,0.07,-0.06,0.21
61669,0.45,0.69,9.87,0.07,-0.06,0.21
61675,0.36,0.70,9.86,0.07,-0.07,0.22
61681,0.33,0.74,9.84,0.06,-0.07,0.22
61687,0.33,0.74,9.84,0.06,-0.07,0.22
61693,0.34,0.76,9.84,0.05,-0.07,0.22
61699,0.33,0.79,9.88,0.05,-0.07,0.22
61705,0.33,0.79,9.88,0.05,-0.07,0.22
61711,0.37,0.87,9.94,0.05,-0.08,0.23
61717,0.37,0.87,9.94,0.05,-0.08,0.23
61723,0.44,0.95,9.98,0.04,-0.09,0.24
61729,0.53,0.93,10.00,0.01,-0.09,0.25
61735,0.53,0.93,10.00,0.01,-0.09,0.25
61741,0.62,0.89,9.99,-0.00,-0.10,0.27
61747,0.69,0.84,9.99,-0.01,-0.10,0.28
61753,0.69,0.84,9.99,-0.01,-0.10,0.28
61759,0.74,0.87,10.00,-0.01,-0.11,0.29
61765,0.84,0.90,10.01,-0.01,-0.10,0.31
61771,0.84,0.90,10.01,-0.01,-0.10,0.31
61777,0.82,0.91,10.04,-0.03,-0.09,0.33
61783,0.82,0.86,10.04,-0.03,-0.09,0.33
61789,0.78,0.86,10.04,-0.04,-0.08,0.34
61795,0.71,0.87,9.99,-0.04,-0.06,0.35
61801,0.71,0.87,9.99,-0.04,-0.06,0.35
61807,0.63,0.87,9.90,-0.05,-0.05,0.34
61813,0.58,0.86,9.85,-0.05,-0.04,0.33
61819,0.58,0.86,9.85,-0.05,-0.04,0.33
61825,0.53,0.86,9.84,-0.05,-0.03,0.32
61831,0.51,0.87,9.85,-0.06,-0.02,0.31
61837,0.51,0.87,9.85,-0.06,-0.02,0.31
61843,0.52,0.89,9.89,-0.06,-0.02,0.30
61849,0.50,0.91,9.96,-0.06,-0.01,0.29
61855,0.50,0.91,9.96,-0.07,-0.01,0.29
61861,0.50,0.90,10.00,-0.08,-0.01,0.29
61867,0.50,0.87,10.01,-0.08,-0.01,0.29
61873,0.46,0.87,10.01,-0.10,-0.01,0.28
61879,0.45,0.83,9.98,-0.11,-0.01,0.27
61885,0.45,0.83,9.98,-0.11,-0.01,0.27
61891,0.44,0.76,9.96,-0.11,-0.01,0.25
61897,0.45,0.79,9.97,-0.12,-0.01,0.24
61903,0.45,0.79,9.97,-0.12,-0.01,0.24
61909,0.46,0.84,10.04,-0.12,-0.01,0.22
61915,0.49,0.90,10.14,-0.14,-0.02,0.22
61921,0.49,0.90,10.14,-0.14,-0.02,0.22
61927,0.57,0.99,10.21,-0.15,-0.03,0.23
61933,0.64,1.01,10.19,-0.15,-0.03,0.26
61939,0.64,1.01,10.19,-0.18,-0.03,0.26
61945,0.78,0.99,10.14,-0.20,-0.04,0.27
61951,0.78,0.99,10.10,-0.20,-0.04,0.27
61957,0.90,0.99,10.10,-0.22,-0.04,0.27
61963,0.97,0.95,10.07,-0.23,-0.03,0.26
61969,0.97,0.95,10.07,-0.23,-0.03,0.26
61975,1.02,0.89,10.07,-0.25,-0.02,0.24
61981,1.05,0.81,10.09,-0.25,-0.00,0.22
61987,1.05,0.81,10.09,-0.25,-0.00,0.22
61993,1.06,0.80,10.11,-0.26,0.01,0.20
61999,1.03,0.75,10.14,-0.28,0.02,0.18
62005,1.03,0.75,10.14,-0.28,0.02,0.18
62011,0.98,0.69,10.10,-0.30,0.03,0.16
62017,0.91,0.59,9.99,-0.30,0.03,0.15
62023,0.91,0.59,9.99,-0.33,0.03,0.15
62029,0.81,0.46,9.81,-0.35,0.03,0.14
62035,0.81,0.46,9.69,-0.35,0.03,0.14
62041,0.71,0.33,9.69,-0.36,0.04,0.14
62047,0.61,0.24,9.66,-0.34,0.04,0.15
62053,0.61,0.24,9.66,-0.34,0.04,0.15
62059,0.53,0.18,9.69,-0.31,0.05,0.20
62065,0.51,0.13,9.77,-0.29,0.05,0.25
62071,0.51,0.13,9.77,-0.29,0.05,0.25
62077,0.46,0.14,9.89,-0.27,0.05,0.28
62083,0.48,0.16,10.03,-0.27,0.05,0.30
62089,0.48,0.16,10.03,-0.27,0.05,0.30
62095,0.53,0.27,10.14,-0.29,0.05,0.30
62101,0.62,0.40,10.24,-0.29,0.05,0.30
62107,0.62,0.40,10.24,-0.31,0.05,0.30
62113,0.76,0.50,10.27,-0.33,0.05,0.31
62119,0.76,0.50,10.28,-0.33,0.05,0.31
62125,0.88,0.58,10.28,-0.35,0.05,0.32
62131,1.01,0.63,10.23,-0.36,0.06,0.34
62137,1.01,0.63,10.23,-0.36,0.06,0.34
62143,1.02,0.68,10.20,-0.38,0.07,0.35
62149,1.00,0.63,10.12,-0.41,0.09,0.35
62155,1.00,0.63,10.12,-0.41,0.09,0.35
62161,0.87,0.42,10.02,-0.45,0.10,0.34
62167,0.58,0.16,9.98,-0.47,0.12,0.31
62173,0.58,0.16,9.98,-0.47,0.12,0.31
62179,0.24,-0.00,9.98,-0.47,0.12,0.29
62185,-0.06,-0.08,9.99,-0.47,0.12,0.28
62191,-0.06,-0.08,9.99,-0.48,0.12,0.28
62197,-0.31,-0.19,10.07,-0.49,0.11,0.30
62203,-0.31,-0.19,10.07,-0.49,0.11,0.30
62209,-0.47,-0.28,10.05,-0.50,0.10,0.32
62215,-0.48,-0.36,10.03,-0.51,0.07,0.33
62221,-0.48,-0.36,10.03,-0.51,0.07,0.33
62227,-0.36,-0.41,9.94,-0.51,0.05,0.31
62233,-0.26,-0.24,9.81,-0.51,0.05,0.27
62239,-0.26,-0.24,9.81,-0.51,0.05,0.27
62245,-0.19,-0.13,9.72,-0.53,0.04,0.23
62251,-0.16,-0.08,9.70,-0.55,0.04,0.23
62257,-0.16,-0.08,9.70,-0.55,0.04,0.23
62263,-0.19,-0.08,9.74,-0.58,0.03,0.24
