timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
69555,-1.69,-7.24,6.61,0.26,-0.07,-0.30
69561,-1.69,-7.24,6.61,0.26,-0.07,-0.30
69567,-1.56,-7.27,6.46,0.29,-0.06,-0.28
69573,-1.53,-7.10,6.37,0.29,-0.05,-0.24
69579,-1.53,-7.10,6.37,0.34,-0.05,-0.24
69585,-1.54,-7.02,6.44,0.38,-0.05,-0.21
69591,-1.54,-7.02,6.61,0.38,-0.05,-0.21
69597,-1.59,-6.93,6.61,0.41,-0.05,-0.20
69603,-1.70,-6.75,6.82,0.44,-0.05,-0.20
69609,-1.70,-6.75,6.82,0.44,-0.05,-0.20
69615,-1.80,-6.74,6.99,0.44,-0.06,-0.20
69621,-1.90,-6.73,7.11,0.45,-0.06,-0.19
69627,-1.90,-6.73,7.11,0.45,-0.06,-0.19
69633,-2.08,-6.71,7.17,0.43,-0.07,-0.21
69639,-2.16,-6.84,7.16,0.40,-0.08,-0.23
69645,-2.16,-6.84,7.16,0.40,-0.08,-0.23
69651,-2.13,-6.89,7.06,0.38,-0.08,-0.25
69657,-2.02,-6.80,6.96,0.38,-0.08,-0.27
69663,-2.02,-6.80,6.96,0.37,-0.09,-0.27
69669,-1.82,-6.78,6.89,0.37,-0.09,-0.29
69675,-1.82,-6.78,6.87,0.37,-0.09,-0.29
69681,-1.57,-6.73,6.87,0.38,-0.10,-0.30
69687,-1.36,-6.59,6.90,0.39,-0.10,-0.31
69693,-1.36,-6.59,6.90,0.39,-0.10,-0.31
69699,-1.24,-6.57,6.96,0.39,-0.11,-0.29
69705,-1.17,-6.69,7.09,0.41,-0.11,-0.27
69711,-1.17,-6.69,7.09,0.41,-0.11,-0.27
69717,-1.22,-6.63,7.24,0.43,-0.12,-0.26
69723,-1.29,-6.51,7.36,0.44,-0.13,-0.24
69729,-1.29,-6.51,7.36,0.44,-0.13,-0.24
69735,-1.40,-6.50,7.45,0.42,-0.13,-0.21
69741,-1.52,-6.55,7.48,0.42,-0.13,-0.20
69747,-1.52,-6.55,7.48,0.39,-0.12,-0.20
69753,-1.53,-6.56,7.45,0.36,-0.12,-0.20
69759,-1.53,-6.56,7.45,0.36,-0.12,-0.20
69765,-1.43,-6.54,7.42,0.33,-0.12,-0.22
69771,-1.36,-6.56,7.37,0.31,-0.12,-0.23
69777,-1.36,-6.56,7.37,0.31,-0.12,-0.23
69783,-1.31,-6.59,7.24,0.30,-0.12,-0.23
69789,-1.25,-6.60,7.15,0.29,-0.12,-0.23
69795,-1.25,-6.60,7.15,0.29,-0.12,-0.23
69801,-1.17,-6.63,7.05,0.28,-0.13,-0.24
69807,-1.05,-6.70,7.02,0.29,-0.12,-0.24
69813,-1.05,-6.70,7.02,0.29,-0.12,-0.24
69819,-0.93,-6.64,7.05,0.31,-0.12,-0.24
69825,-0.86,-6.42,7.09,0.31,-0.12,-0.23
69831,-0.86,-6.42,7.09,0.32,-0.11,-0.23
69837,-0.80,-6.37,7.14,0.31,-0.10,-0.20
69843,-0.80,-6.37,7.14,0.31,-0.10,-0.20
69849,-0.81,-6.42,7.19,0.29,-0.10,-0.18
69855,-0.92,-6.53,7.22,0.27,-0.08,-0.16
69861,-0.92,-6.53,7.22,0.27,-0.08,-0.16
69867,-1.07,-6.60,7.23,0.26,-0.08,-0.15
69873,-1.21,-6.65,7.26,0.26,-0.08,-0.14
69879,-1.21,-6.65,7.26,0.26,-0.08,-0.14
69885,-1.29,-6.67,7.27,0.25,-0.08,-0.14
69891,-1.27,-6.66,7.28,0.25,-0.09,-0.16
69897,-1.27,-6.66,7.28,0.25,-0.09,-0.16
69903,-1.20,-6.56,7.32,0.25,-0.10,-0.18
69909,-1.11,-6.45,7.33,0.25,-0.10,-0.18
69915,-1.11,-6.45,7.33,0.25,-0.10,-0.20
69921,-1.03,-6.44,7.35,0.24,-0.11,-0.21
69927,-1.03,-6.44,7.35,0.24,-0.11,-0.21
69933,-0.87,-6.46,7.37,0.23,-0.11,-0.22
69939,-0.75,-6.48,7.34,0.21,-0.11,-0.21
69945,-0.75,-6.48,7.34,0.21,-0.11,-0.21
69951,-0.73,-6.56,7.33,0.21,-0.10,-0.20
69957,-0.75,-6.63,7.33,0.21,-0.10,-0.18
69963,-0.75,-6.63,7.33,0.21,-0.10,-0.18
69969,-0.78,-6.59,7.31,0.22,-0.09,-0.16
69975,-0.76,-6.50,7.30,0.23,-0.10,-0.15
69981,-0.76,-6.50,7.30,0.23,-0.10,-0.15
69987,-0.72,-6.39,7.36,0.24,-0.10,-0.15
69993,-0.73,-6.33,7.44,0.24,-0.10,-0.15
69999,-0.73,-6.33,7.44,0.23,-0.09,-0.16
70005,-0.77,-6.41,7.48,0.21,-0.09,-0.15
70011,-0.77,-6.41,7.48,0.21,-0.09,-0.15
70017,-0.81,-6.60,7.48,0.19,-0.10,-0.14
70023,-0.90,-6.84,7.48,0.18,-0.10,-0.13
70029,-0.90,-6.84,7.48,0.18,-0.10,-0.13
70035,-0.93,-6.92,7.47,0.19,-0.11,-0.12
70041,-0.96,-6.88,7.44,0.22,-0.11,-0.12
70047,-0.96,-6.88,7.44,0.22,-0.11,-0.12
70053,-0.90,-6.68,7.43,0.25,-0.12,-0.13
70059,-0.75,-6.43,7.44,0.26,-0.13,-0.14
70065,-0.75,-6.43,7.44,0.26,-0.13,-0.14
70071,-0.57,-6.18,7.46,0.26,-0.13,-0.15
70077,-0.40,-6.06,7.47,0.26,-0.13,-0.15
70083,-0.40,-6.06,7.47,0.23,-0.13,-0.15
70089,-0.32,-6.11,7.46,0.20,-0.13,-0.14
70095,-0.32,-6.11,7.46,0.20,-0.13,-0.14
70101,-0.33,-6.31,7.42,0.17,-0.12,-0.12
70107,-0.37,-6.48,7.37,0.16,-0.11,-0.10
70113,-0.37,-6.48,7.37,0.16,-0.11,-0.10
70119,-0.44,-6.64,7.34,0.17,-0.10,-0.08
70125,-0.54,-6.70,7.32,0.19,-0.09,-0.06
70131,-0.54,-6.70,7.32,0.19,-0.09,-0.06
70137,-0.64,-6.65,7.33,0.22,-0.09,-0.05
70143,-0.69,-6.59,7.37,0.24,-0.10,-0.04
70149,-0.69,-6.59,7.37,0.24,-0.10,-0.04
70155,-0.71,-6.45,7.45,0.27,-0.10,-0.04
70161,-0.68,-6.30,7.53,0.27,-0.10,-0.04
70167,-0.68,-6.30,7.53,0.28,-0.11,-0.03
70173,-0.62,-6.21,7.60,0.28,-0.11,-0.03
70179,-0.62,-6.21,7.60,0.28,-0.11,-0.03
70185,-0.56,-6.16,7.64,0.28,-0.11,-0.02
70191,-0.54,-6.17,7.63,0.27,-0.11,-0.03
70197,-0.54,-6.17,7.63,0.27,-0.11,-0.03
70203,-0.55,-6.20,7.64,0.27,-0.10,-0.04
70209,-0.59,-6.24,7.70,0.27,-0.10,-0.05
70215,-0.59,-6.24,7.70,0.27,-0.10,-0.05
70221,-0.66,-6.31,7.74,0.27,-0.09,-0.06
70227,-0.76,-6.38,7.79,0.27,-0.09,-0.06
70233,-0.76,-6.38,7.79,0.27,-0.09,-0.06
70239,-0.79,-6.41,7.80,0.27,-0.10,-0.06
70245,-0.79,-6.36,7.79,0.27,-0.10,-0.06
70251,-0.74,-6.36,7.79,0.28,-0.10,-0.06
70257,-0.67,-6.34,7.82,0.29,-0.11,-0.06
70263,-0.67,-6.34,7.82,0.29,-0.11,-0.06
70269,-0.53,-6.32,7.85,0.30,-0.11,-0.07
70275,-0.43,-6.32,7.85,0.31,-0.11,-0.07
70281,-0.43,-6.32,7.85,0.31,-0.11,-0.07
70287,-0.39,-6.30,7.82,0.32,-0.11,-0.07
70293,-0.40,-6.27,7.79,0.33,-0.10,-0.07
70299,-0.40,-6.27,7.79,0.33,-0.10,-0.07
70305,-0.44,-6.25,7.76,0.35,-0.10,-0.07
70311,-0.52,-6.20,7.77,0.35,-0.09,-0.07
70317,-0.52,-6.20,7.77,0.37,-0.09,-0.07
70323,-0.55,-6.13,7.81,0.38,-0.09,-0.08
70329,-0.55,-6.02,7.80,0.38,-0.09,-0.08
70335,-0.55,-6.02,7.80,0.40,-0.09,-0.09
70341,-0.50,-5.95,7.81,0.40,-0.09,-0.10
70347,-0.50,-5.95,7.81,0.40,-0.09,-0.10
70353,-0.41,-5.89,7.84,0.41,-0.09,-0.12
70359,-0.34,-5.83,7.85,0.41,-0.08,-0.13
70365,-0.34,-5.83,7.85,0.41,-0.08,-0.13
70371,-0.27,-5.80,7.88,0.41,-0.08,-0.14
70377,-0.25,-5.81,7.95,0.41,-0.08,-0.14
70383,-0.25,-5.81,7.95,0.41,-0.08,-0.14
70389,-0.25,-5.80,7.98,0.41,-0.08,-0.12
70395,-0.31,-5.82,7.99,0.41,-0.08,-0.10
70401,-0.31,-5.82,7.99,0.41,-0.08,-0.10
70407,-0.37,-5.85,7.95,0.41,-0.08,-0.10
70413,-0.37,-5.85,7.96,0.41,-0.08,-0.10
70419,-0.42,-5.87,7.96,0.42,-0.08,-0.10
70425,-0.44,-5.81,7.97,0.45,-0.08,-0.12
70431,-0.44,-5.81,7.97,0.45,-0.08,-0.12
70437,-0.40,-5.68,7.99,0.46,-0.07,-0.14
70443,-0.33,-5.60,8.02,0.47,-0.08,-0.15
70449,-0.33,-5.60,8.02,0.47,-0.08,-0.15
70455,-0.27,-5.54,8.08,0.47,-0.08,-0.16
70461,-0.20,-5.46,8.13,0.48,-0.08,-0.16
70467,-0.20,-5.46,8.13,0.48,-0.08,-0.16
70473,-0.14,-5.40,8.17,0.48,-0.08,-0.16
70479,-0.11,-5.37,8.21,0.48,-0.08,-0.14
70485,-0.11,-5.37,8.21,0.48,-0.08,-0.14
70491,-0.13,-5.38,8.24,0.47,-0.08,-0.13
70497,-0.13,-5.38,8.26,0.47,-0.08,-0.13
70503,-0.14,-5.39,8.26,0.48,-0.08,-0.13
70509,-0.13,-5.36,8.29,0.49,-0.08,-0.13
70515,-0.13,-5.36,8.29,0.49,-0.08,-0.13
70521,-0.10,-5.32,8.33,0.49,-0.07,-0.15
70527,-0.07,-5.28,8.34,0.49,-0.07,-0.15
70533,-0.07,-5.28,8.34,0.49,-0.07,-0.15
70539,-0.00,-5.24,8.34,0.50,-0.07,-0.16
70545,0.07,-5.16,8.32,0.51,-0.07,-0.15
70551,0.07,-5.16,8.32,0.51,-0.07,-0.15
70557,0.12,-5.04,8.29,0.52,-0.07,-0.14
70563,0.20,-4.90,8.30,0.52,-0.07,-0.13
70569,0.20,-4.90,8.30,0.53,-0.07,-0.13
70575,0.22,-4.82,8.35,0.53,-0.07,-0.11
70581,0.22,-4.82,8.42,0.53,-0.07,-0.11
70587,0.24,-4.77,8.42,0.54,-0.07,-0.09
70593,0.24,-4.77,8.49,0.53,-0.06,-0.08
70599,0.24,-4.77,8.49,0.53,-0.06,-0.08
70605,0.18,-4.78,8.51,0.53,-0.05,-0.08
70611,0.10,-4.78,8.53,0.53,-0.05,-0.09
70617,0.10,-4.78,8.53,0.53,-0.05,-0.09
70623,0.03,-4.79,8.58,0.53,-0.04,-0.10
70629,-0.05,-4.77,8.60,0.54,-0.04,-0.11
70635,-0.05,-4.77,8.60,0.54,-0.04,-0.11
70641,-0.07,-4.70,8.60,0.55,-0.04,-0.12
70647,-0.04,-4.63,8.62,0.55,-0.04,-0.12
70653,-0.04,-4.63,8.62,0.56,-0.04,-0.12
70659,-0.03,-4.58,8.68,0.56,-0.04,-0.13
70665,-0.03,-4.58,8.68,0.56,-0.04,-0.13
70671,0.03,-4.54,8.69,0.56,-0.04,-0.14
70677,0.07,-4.51,8.71,0.56,-0.04,-0.14
70683,0.07,-4.51,8.71,0.56,-0.04,-0.14
70689,0.15,-4.47,8.73,0.56,-0.04,-0.14
70695,0.18,-4.42,8.74,0.57,-0.04,-0.14
70701,0.18,-4.42,8.74,0.57,-0.04,-0.14
70707,0.21,-4.36,8.79,0.58,-0.03,-0.13
70713,0.23,-4.27,8.82,0.59,-0.03,-0.13
70719,0.23,-4.27,8.82,0.59,-0.03,-0.13
70725,0.20,-4.15,8.83,0.59,-0.02,-0.13
70731,0.18,-4.10,8.83,0.59,-0.02,-0.12
70737,0.18,-4.10,8.83,0.59,-0.02,-0.12
70743,0.12,-4.05,8.80,0.58,-0.02,-0.12
70749,0.12,-4.05,8.80,0.58,-0.02,-0.12
70755,0.09,-4.05,8.76,0.58,-0.02,-0.13
70761,0.06,-4.06,8.73,0.59,-0.02,-0.15
70767,0.06,-4.06,8.73,0.59,-0.02,-0.15
70773,0.07,-4.07,8.76,0.60,-0.02,-0.16
70779,0.10,-4.04,8.83,0.61,-0.02,-0.16
70785,0.10,-4.04,8.83,0.61,-0.02,-0.16
70791,0.18,-3.97,8.92,0.63,-0.02,-0.17
70797,0.27,-3.83,9.00,0.64,-0.01,-0.17
70803,0.27,-3.83,9.00,0.64,-0.01,-0.17
70809,0.34,-3.66,9.05,0.64,-0.01,-0.16
70815,0.36,-3.52,9.04,0.64,-0.01,-0.16
70821,0.36,-3.52,9.04,0.64,-0.00,-0.14
70827,0.33,-3.44,9.01,0.63,0.00,-0.13
70833,0.33,-3.44,9.01,0.63,0.00,-0.13
70839,0.25,-3.42,9.01,0.62,0.00,-0.12
70845,0.16,-3.41,9.00,0.62,-0.00,-0.11
70851,0.16,-3.41,9.00,0.62,-0.00,-0.11
70857,0.09,-3.40,9.02,0.63,-0.00,-0.11
70863,0.07,-3.34,9.09,0.63,-0.01,-0.11
70869,0.07,-3.34,9.09,0.63,-0.01,-0.11
70875,0.09,-3.35,9.13,0.63,-0.01,-0.12
70881,0.12,-3.35,9.15,0.63,-0.02,-0.14
70887,0.12,-3.35,9.15,0.63,-0.02,-0.14
70893,0.16,-3.26,9.14,0.63,-0.02,-0.15
70899,0.21,-3.11,9.14,0.63,-0.02,-0.15
70905,0.21,-3.11,9.14,0.64,-0.02,-0.17
70911,0.23,-2.96,9.17,0.65,-0.02,-0.17
70917,0.23,-2.96,9.17,0.65,-0.02,-0.17
70923,0.24,-2.85,9.21,0.65,-0.01,-0.17
70929,0.26,-2.78,9.25,0.64,-0.01,-0.17
70935,0.26,-2.78,9.25,0.64,-0.01,-0.17
70941,0.26,-2.69,9.27,0.63,-0.01,-0.16
70947,0.25,-2.63,9.28,0.63,-0.00,-0.15
70953,0.25,-2.63,9.28,0.63,-0.00,-0.15
70959,0.23,-2.60,9.28,0.62,0.00,-0.14
70965,0.21,-2.55,9.30,0.61,0.00,-0.15
70971,0.21,-2.55,9.30,0.61,0.00,-0.15
70977,0.19,-2.51,9.33,0.61,0.00,-0.15
70983,0.18,-2.43,9.38,0.61,0.00,-0.15
70989,0.18,-2.43,9.38,0.61,0.00,-0.16
70995,0.19,-2.32,9.43,0.61,0.00,-0.16
71001,0.19,-2.32,9.43,0.61,0.00,-0.16
71007,0.16,-2.23,9.52,0.61,0.00,-0.16
71013,0.16,-2.15,9.58,0.60,-0.00,-0.16
71019,0.16,-2.15,9.58,0.60,-0.00,-0.16
71025,0.19,-2.08,9.63,0.59,-0.01,-0.16
71031,0.25,-2.03,9.64,0.57,-0.01,-0.16
71037,0.25,-2.03,9.64,0.57,-0.01,-0.16
71043,0.28,-2.04,9.64,0.55,-0.01,-0.16
71049,0.34,-2.07,9.63,0.54,-0.01,-0.16
71055,0.34,-2.07,9.63,0.54,-0.01,-0.16
71061,0.33,-2.04,9.65,0.54,-0.01,-0.15
71067,0.32,-1.99,9.63,0.54,-0.01,-0.15
71073,0.32,-1.99,9.63,0.54,-0.00,-0.14
71079,0.28,-1.93,9.63,0.54,-0.00,-0.13
71085,0.28,-1.93,9.63,0.54,-0.00,-0.13
71091,0.21,-1.84,9.64,0.54,0.00,-0.13
71097,0.16,-1.72,9.67,0.54,0.00,-0.13
71103,0.16,-1.72,9.67,0.54,0.00,-0.13
71109,0.12,-1.66,9.70,0.53,0.00,-0.13
71115,0.12,-1.64,9.70,0.52,0.00,-0.14
71121,0.12,-1.64,9.70,0.52,0.00,-0.14
71127,0.11,-1.59,9.69,0.52,-0.00,-0.14
71133,0.17,-1.54,9.71,0.52,-0.00,-0.15
71139,0.17,-1.54,9.71,0.52,-0.00,-0.15
71145,0.20,-1.48,9.70,0.51,0.00,-0.15
71151,0.24,-1.45,9.69,0.51,0.00,-0.15
71157,0.24,-1.45,9.69,0.50,0.00,-0.15
71163,0.27,-1.44,9.65,0.49,0.01,-0.15
71169,0.27,-1.44,9.65,0.49,0.01,-0.15
71175,0.26,-1.47,9.64,0.49,0.01,-0.14
71181,0.22,-1.46,9.67,0.50,0.02,-0.14
71187,0.22,-1.46,9.67,0.50,0.02,-0.14
71193,0.20,-1.44,9.74,0.50,0.03,-0.13
71199,0.20,-1.40,9.80,0.50,0.03,-0.13
71205,0.20,-1.40,9.80,0.50,0.03,-0.13
71211,0.19,-1.36,9.82,0.50,0.03,-0.14
71217,0.16,-1.29,9.84,0.50,0.04,-0.15
71223,0.16,-1.29,9.84,0.50,0.04,-0.15
71229,0.19,-1.23,9.86,0.49,0.04,-0.16
71235,0.19,-1.18,9.85,0.49,0.04,-0.16
71241,0.25,-1.18,9.85,0.48,0.04,-0.16
71247,0.29,-1.19,9.84,0.48,0.05,-0.16
71253,0.29,-1.19,9.84,0.48,0.05,-0.16
71259,0.35,-1.19,9.81,0.48,0.05,-0.16
71265,0.37,-1.18,9.79,0.48,0.05,-0.15
71271,0.37,-1.18,9.79,0.48,0.05,-0.15
71277,0.38,-1.16,9.78,0.50,0.05,-0.15
71283,0.41,-1.10,9.79,0.51,0.05,-0.15
71289,0.41,-1.10,9.79,0.51,0.05,-0.15
71295,0.40,-1.06,9.82,0.52,0.06,-0.15
71301,0.40,-0.98,9.87,0.52,0.06,-0.14
71307,0.40,-0.98,9.87,0.53,0.06,-0.14
71313,0.35,-0.91,9.94,0.53,0.07,-0.14
71319,0.35,-0.86,10.02,0.53,0.07,-0.14
71325,0.32,-0.86,10.02,0.53,0.07,-0.13
71331,0.31,-0.77,10.04,0.53,0.07,-0.13
71337,0.31,-0.77,10.04,0.53,0.07,-0.13
71343,0.32,-0.72,10.05,0.52,0.07,-0.13
71349,0.29,-0.65,10.04,0.52,0.07,-0.13
71355,0.29,-0.65,10.04,0.52,0.07,-0.13
71361,0.30,-0.57,10.03,0.52,0.07,-0.13
71367,0.29,-0.49,10.07,0.52,0.07,-0.13
71373,0.29,-0.49,10.07,0.52,0.07,-0.13
71379,0.31,-0.40,10.09,0.52,0.07,-0.14
71385,0.32,-0.35,10.10,0.52,0.07,-0.14
71391,0.32,-0.35,10.10,0.51,0.07,-0.14
71397,0.36,-0.33,10.15,0.50,0.07,-0.14
71403,0.36,-0.33,10.13,0.50,0.07,-0.14
71409,0.36,-0.31,10.13,0.50,0.07,-0.14
71415,0.35,-0.24,10.16,0.50,0.08,-0.13
71421,0.35,-0.24,10.16,0.50,0.08,-0.13
71427,0.30,-0.19,10.20,0.50,0.09,-0.11
71433,0.21,-0.06,10.19,0.51,0.09,-0.08
71439,0.21,-0.06,10.19,0.51,0.09,-0.08
71445,0.21,-0.09,10.22,0.50,0.08,-0.05
71451,0.30,-0.24,10.31,0.51,0.08,-0.05
71457,0.30,-0.24,10.31,0.51,0.08,-0.05
71463,0.41,-0.06,10.23,0.53,0.09,-0.10
71469,0.40,0.19,10.12,0.53,0.11,-0.15
71475,0.40,0.19,10.12,0.52,0.11,-0.15
71481,0.37,0.16,10.06,0.48,0.13,-0.18
71487,0.37,0.16,10.00,0.48,0.13,-0.18
71493,0.30,0.15,10.00,0.46,0.14,-0.19
71499,0.27,0.12,9.96,0.47,0.15,-0.18
71505,0.27,0.12,9.96,0.47,0.15,-0.18
71511,0.21,0.22,9.95,0.49,0.16,-0.16
71517,0.15,0.31,10.04,0.51,0.16,-0.13
71523,0.15,0.31,10.04,0.51,0.16,-0.13
71529,0.11,0.50,10.08,0.50,0.16,-0.10
71535,0.04,0.53,10.09,0.47,0.16,-0.07
71541,0.04,0.53,10.09,0.47,0.16,-0.07
71547,0.06,0.42,10.06,0.43,0.15,-0.05
71553,0.01,0.33,10.03,0.43,0.15,-0.02
71559,0.01,0.33,10.03,0.44,0.16,-0.02
71565,-0.09,0.41,9.98,0.46,0.16,-0.00
71571,-0.09,0.41,9.89,0.46,0.16,-0.00
71577,-0.12,0.49,9.89,0.48,0.15,0.02
71583,-0.18,0.51,9.92,0.49,0.15,0.04
71589,-0.18,0.51,9.92,0.49,0.15,0.04
71595,-0.21,0.52,9.91,0.49,0.15,0.05
71601,-0.22,0.56,9.83,0.50,0.14,0.05
71607,-0.22,0.56,9.83,0.50,0.14,0.05
71613,-0.26,0.52,9.83,0.50,0.14,0.04
71619,-0.30,0.54,9.86,0.53,0.13,0.03
71625,-0.30,0.54,9.86,0.53,0.13,0.03
71631,-0.31,0.61,9.85,0.54,0.13,0.02
71637,-0.31,0.67,9.83,0.54,0.13,0.02
71643,-0.31,0.67,9.83,0.55,0.12,0.02
71649,-0.31,0.69,9.83,0.55,0.12,0.02
71655,-0.31,0.69,9.83,0.55,0.12,0.02
71661,-0.28,0.68,9.85,0.56,0.11,0.02
71667,-0.28,0.65,9.86,0.56,0.10,0.03
71673,-0.28,0.65,9.86,0.56,0.10,0.03
71679,-0.26,0.71,9.79,0.59,0.10,0.03
71685,-0.29,0.81,9.73,0.60,0.09,0.04
71691,-0.29,0.81,9.73,0.60,0.09,0.04
71697,-0.29,0.86,9.68,0.61,0.08,0.06
71703,-0.29,0.88,9.67,0.63,0.08,0.06
71709,-0.29,0.88,9.67,0.63,0.08,0.06
71715,-0.27,0.95,9.69,0.65,0.07,0.06
71721,-0.31,1.14,9.72,0.65,0.07,0.05
71727,-0.31,1.14,9.72,0.67,0.07,0.05
71733,-0.30,1.29,9.79,0.67,0.06,0.04
71739,-0.30,1.29,9.79,0.67,0.06,0.04
71745,-0.32,1.45,9.83,0.66,0.06,0.03
71751,-0.34,1.60,9.84,0.65,0.05,0.03
71757,-0.34,1.60,9.84,0.65,0.05,0.03
71763,-0.34,1.76,9.82,0.63,0.05,0.03
71769,-0.34,1.87,9.81,0.60,0.04,0.03
71775,-0.34,1.87,9.81,0.60,0.04,0.03
71781,-0.32,1.95,9.77,0.58,0.04,0.02
71787,-0.30,2.02,9.74,0.57,0.03,0.02
71793,-0.30,2.02,9.74,0.57,0.03,0.02
71799,-0.27,2.12,9.72,0.56,0.03,0.02
71805,-0.27,2.26,9.75,0.56,0.03,0.02
71811,-0.27,2.26,9.75,0.54,0.02,0.01
71817,-0.19,2.26,9.75,0.50,0.02,0.01
71823,-0.19,2.26,9.75,0.50,0.02,0.01
71829,-0.14,2.25,9.69,0.47,0.02,0.02
71835,-0.14,2.22,9.68,0.46,0.02,0.02
71841,-0.14,2.22,9.68,0.46,0.02,0.02
71847,-0.10,2.27,9.66,0.45,0.02,0.04
71853,-0.15,2.31,9.68,0.43,0.03,0.05
71859,-0.15,2.31,9.68,0.43,0.03,0.05
71865,-0.15,2.28,9.71,0.41,0.03,0.06
71871,-0.20,2.29,9.70,0.39,0.03,0.05
71877,-0.20,2.29,9.70,0.39,0.03,0.05
71883,-0.25,2.36,9.61,0.37,0.03,0.05
71889,-0.31,2.21,9.68,0.37,0.03,0.05
71895,-0.31,2.21,9.68,0.35,0.03,0.06
71901,-0.29,2.34,9.64,0.37,0.02,0.05
71907,-0.29,2.34,9.64,0.37,0.02,0.05
71913,-0.39,2.45,9.68,0.36,0.02,0.04
71919,-0.37,2.46,9.69,0.34,0.01,0.03
71925,-0.37,2.46,9.69,0.34,0.01,0.03
71931,-0.36,2.51,9.64,0.34,0.01,0.01
71937,-0.36,2.60,9.60,0.34,0.00,0.00
71943,-0.36,2.60,9.60,0.34,0.00,0.00
71949,-0.33,2.64,9.56,0.34,-0.00,-0.01
71955,-0.26,2.65,9.57,0.33,-0.01,-0.02
71961,-0.26,2.65,9.57,0.33,-0.01,-0.02
71967,-0.20,2.68,9.60,0.33,-0.01,-0.03
71973,-0.18,2.71,9.64,0.33,-0.01,-0.03
71979,-0.18,2.71,9.64,0.32,-0.01,-0.04
71985,-0.14,2.75,9.64,0.31,-0.01,-0.03
71991,-0.14,2.75,9.64,0.31,-0.01,-0.03
71997,-0.14,2.74,9.62,0.29,-0.00,-0.02
72003,-0.15,2.75,9.59,0.28,-0.00,-0.00
72009,-0.15,2.75,9.59,0.28,-0.00,-0.00
72015,-0.17,2.77,9.55,0.27,-0.00,0.01
72021,-0.21,2.79,9.54,0.27,-0.00,0.02
72027,-0.21,2.79,9.54,0.27,-0.00,0.02
72033,-0.22,2.82,9.51,0.27,-0.00,0.02
72039,-0.25,2.91,9.51,0.26,-0.00,0.02
72045,-0.25,2.91,9.51,0.26,-0.00,0.02
72051,-0.27,2.94,9.56,0.25,-0.00,0.01
72057,-0.27,3.00,9.56,0.25,-0.00,0.01
72063,-0.27,3.00,9.56,0.24,-0.00,-0.01
72069,-0.28,3.04,9.57,0.23,-0.00,-0.02
72075,-0.28,3.04,9.57,0.23,-0.00,-0.02
72081,-0.25,3.07,9.57,0.21,-0.01,-0.02
72087,-0.22,3.06,9.56,0.19,-0.01,-0.02
72093,-0.22,3.06,9.56,0.19,-0.01,-0.02
72099,-0.18,3.07,9.56,0.17,-0.01,-0.02
72105,-0.16,3.06,9.56,0.16,-0.01,-0.01
72111,-0.16,3.06,9.56,0.16,-0.01,-0.01
72117,-0.16,3.05,9.57,0.14,-0.00,-0.00
72123,-0.15,3.04,9.58,0.12,-0.00,0.01
72129,-0.15,3.04,9.58,0.12,-0.00,0.01
72135,-0.16,3.03,9.60,0.10,-0.00,0.02
72141,-0.16,3.01,9.58,0.10,-0.00,0.02
72147,-0.17,3.01,9.58,0.08,-0.00,0.03
72153,-0.19,2.96,9.55,0.06,-0.00,0.03
72159,-0.19,2.96,9.55,0.06,-0.00,0.03
72165,-0.19,2.91,9.52,0.05,0.00,0.03
72171,-0.22,2.88,9.52,0.04,0.00,0.02
72177,-0.22,2.88,9.52,0.04,0.00,0.02
72183,-0.25,2.90,9.52,0.03,0.00,0.02
72189,-0.27,2.87,9.53,0.02,0.00,0.01
72195,-0.27,2.87,9.53,0.02,0.00,0.01
72201,-0.26,2.85,9.52,0.01,0.00,0.01
72207,-0.24,2.83,9.49,0.01,-0.00,0.00
72213,-0.24,2.83,9.49,0.01,-0.00,0.00
72219,-0.24,2.83,9.48,0.01,-0.00,-0.00
72225,-0.24,2.85,9.49,0.01,-0.00,-0.00
72231,-0.19,2.85,9.49,0.01,-0.00,-0.01
72237,-0.18,2.90,9.53,0.00,-0.00,-0.01
72243,-0.18,2.90,9.53,0.00,-0.00,-0.01
72249,-0.17,2.94,9.56,-0.01,-0.00,-0.01
72255,-0.16,2.94,9.55,-0.02,-0.00,-0.01
72261,-0.16,2.94,9.55,-0.02,-0.00,-0.01
72267,-0.17,2.92,9.53,-0.04,0.00,0.00
72273,-0.17,2.87,9.51,-0.05,0.00,0.01
72279,-0.17,2.87,9.51,-0.05,0.00,0.01
72285,-0.17,2.86,9.53,-0.05,0.00,0.02
72291,-0.20,2.86,9.56,-0.05,0.00,0.02
72297,-0.20,2.86,9.56,-0.06,0.00,0.02
72303,-0.22,2.84,9.57,-0.08,0.00,0.01
72309,-0.22,2.84,9.54,-0.08,0.00,0.01
72315,-0.23,2.79,9.54,-0.09,0.00,0.01
72321,-0.22,2.78,9.53,-0.10,-0.00,0.01
72327,-0.22,2.78,9.53,-0.10,-0.00,0.01
72333,-0.20,2.78,9.51,-0.11,-0.00,0.00
72339,-0.21,2.79,9.54,-0.11,-0.00,0.00
72345,-0.21,2.79,9.54,-0.11,-0.00,0.00
72351,-0.21,2.79,9.56,-0.12,-0.00,-0.00
72357,-0.22,2.79,9.58,-0.14,-0.00,0.00
