timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
24049,1.83,4.72,8.40,-0.06,-0.00,0.02,-18.47,-92.91
24056,1.76,4.70,8.39,-0.06,-0.00,0.03,-19.01,-92.77
24063,1.75,4.71,8.38,-0.05,-0.00,0.04,-19.07,-91.32
24070,1.70,4.76,8.38,-0.05,-0.00,0.04,-18.81,-92.91
24077,1.68,4.77,8.38,-0.05,-0.00,0.03,-18.68,-93.35
24084,1.68,4.84,8.40,-0.05,-0.01,0.02,-19.07,-93.42
24091,1.72,4.86,8.40,-0.04,-0.01,0.00,-18.97,-93.73
24098,1.81,4.87,8.39,-0.04,-0.01,0.00,-19.25,-93.28
24105,1.83,4.87,8.40,-0.04,-0.01,-0.02,-19.10,-92.98
24112,1.91,4.80,8.38,-0.05,-0.01,-0.03,-19.61,-92.77
24119,1.96,4.78,8.37,-0.05,-0.01,-0.03,-19.39,-93.42
24126,2.03,4.72,8.37,-0.05,-0.01,-0.03,-19.50,-93.50
24133,2.02,4.67,8.38,-0.04,-0.01,-0.02,-19.37,-93.74
24140,2.00,4.60,8.38,-0.04,-0.00,0.01,-19.28,-93.32
24147,1.97,4.56,8.38,-0.03,0.00,0.04,-19.13,-92.72
24154,1.86,4.47,8.36,-0.03,0.00,0.04,-18.88,-92.06
24161,1.80,4.44,8.34,-0.01,0.01,0.06,-19.89,-91.84
24168,1.72,4.37,8.34,0.00,0.01,0.07,-19.10,-93.03
24175,1.71,4.38,8.33,0.03,0.01,0.06,-19.03,-92.96
24182,1.66,4.46,8.34,0.03,0.01,0.06,-18.77,-92.96
24189,1.69,4.52,8.34,0.05,0.01,0.03,-18.97,-92.85
24196,1.74,4.64,8.38,0.08,0.00,-0.00,-19.07,-92.97
24203,1.79,4.73,8.37,0.09,0.00,-0.03,-18.94,-93.39
24210,1.87,4.88,8.41,0.09,0.00,-0.03,-19.41,-91.27
24217,1.90,4.92,8.40,0.10,0.00,-0.04,-18.71,-93.17
24224,1.94,5.01,8.42,0.10,0.00,-0.04,-19.04,-93.36
24231,1.93,5.01,8.42,0.09,0.00,-0.03,-18.81,-92.84
24238,1.87,5.02,8.41,0.09,0.00,-0.03,-18.63,-93.28
24245,1.86,4.98,8.41,0.09,0.00,-0.01,-18.90,-93.58
24252,1.80,4.96,8.42,0.08,0.01,0.00,-19.12,-91.76
24259,1.81,4.95,8.40,0.07,0.01,0.01,-19.56,-92.91
24266,1.76,4.92,8.39,0.07,0.01,0.01,-18.91,-93.60
24273,1.76,4.91,8.41,0.06,0.01,0.01,-18.91,-93.29
24280,1.77,4.93,8.39,0.06,0.00,0.01,-18.90,-93.13
24287,1.78,4.95,8.39,0.06,0.00,0.00,-18.58,-93.34
24294,1.81,4.96,8.39,0.06,0.00,0.00,-18.58,-93.66
24301,1.84,4.95,8.40,0.05,0.00,-0.00,-18.61,-93.34
24308,1.84,4.96,8.39,0.05,0.00,-0.00,-19.53,-92.49
24315,1.84,4.97,8.40,0.04,0.00,0.00,-18.90,-93.54
24322,1.81,4.97,8.40,0.04,0.00,0.00,-19.01,-93.95
24329,1.80,4.96,8.40,0.04,0.00,0.01,-18.99,-93.86
24336,1.79,4.96,8.38,0.03,0.00,0.01,-18.93,-94.04
24343,1.76,4.95,8.37,0.02,0.00,0.01,-18.96,-93.61
24350,1.77,4.97,8.38,0.02,0.00,0.01,-19.09,-94.04
24357,1.77,4.96,8.37,0.02,0.00,0.01,-19.99,-92.59
24364,1.80,4.95,8.37,0.01,0.00,0.01,-18.97,-94.21
24371,1.82,4.94,8.37,0.01,-0.00,0.00,-18.94,-93.69
24378,1.85,4.93,8.35,0.01,-0.00,0.00,-18.96,-93.96
24385,1.87,4.91,8.36,0.01,-0.00,0.00,-19.38,-93.22
24392,1.88,4.92,8.35,0.01,-0.00,0.00,-18.97,-93.16
24399,1.88,4.91,8.36,0.00,0.00,0.01,-19.03,-92.37
24406,1.85,4.92,8.36,0.00,0.00,0.01,-20.15,-92.72
24413,1.82,4.92,8.36,0.00,0.00,0.02,-19.01,-93.45
24420,1.79,4.94,8.35,0.00,0.00,0.03,-18.69,-93.79
24427,1.77,4.93,8.35,0.00,0.00,0.03,-18.84,-93.92
24434,1.75,4.94,8.35,0.00,0.00,0.03,-18.81,-93.88
24441,1.75,4.93,8.35,0.00,0.00,0.02,-19.10,-93.55
24448,1.76,4.92,8.36,0.00,0.00,0.01,-19.07,-93.64
24455,1.77,4.90,8.35,0.00,-0.00,0.00,-19.72,-92.05
24462,1.80,4.89,8.35,0.00,-0.00,0.00,-19.54,-93.92
24469,1.84,4.86,8.34,0.00,-0.00,-0.01,-19.22,-93.80
24476,1.86,4.84,8.34,0.01,-0.00,-0.01,-18.85,-94.18
24483,1.87,4.84,8.35,0.01,-0.00,-0.01,-19.12,-93.77
24490,1.89,4.83,8.34,0.01,-0.00,-0.01,-18.82,-93.48
24497,1.87,4.83,8.34,0.01,-0.00,0.00,-19.34,-92.28
24504,1.86,4.86,8.36,0.01,0.00,0.01,-19.18,-93.25
24511,1.81,4.87,8.36,0.02,0.00,0.01,-18.58,-93.60
24518,1.80,4.90,8.35,0.02,0.00,0.01,-18.91,-93.70
24525,1.78,4.91,8.36,0.02,0.00,0.01,-18.85,-93.74
24532,1.78,4.96,8.38,0.02,0.00,0.01,-19.19,-93.86
24539,1.78,4.97,8.37,0.02,0.00,0.00,-18.85,-93.91
24546,1.79,5.03,8.39,0.02,0.00,0.00,-18.93,-93.45
24553,1.81,5.02,8.39,0.02,-0.00,-0.00,-19.38,-92.25
24560,1.83,5.02,8.37,0.01,-0.00,-0.01,-18.85,-93.72
24567,1.86,5.01,8.37,0.00,-0.00,-0.00,-18.69,-94.04
